VALUES;CIQUAL25429;Sandwich grec ou Kebab, baguette, avec crudités;Sandwich grec ou Kebab, baguette, avec crudités;Sandwich on french bread, gyros or kebab, lettuce & tomato, mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25431;Sandwich baguette, thon, crudités (tomate, salade), mayonnaise;Sandwich baguette, thon, crudités (tomate, salade), mayonnaise;Sandwich on french bread, tuna, lettuce & tomato, mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25433;Accra de morue;Accra de morue;Cod fritters;CIQUAL;Plats composés
VALUES;CIQUAL25434;Sandwich panini, jambon cru, mozzarella, tomates;Sandwich panini, jambon cru, mozzarella, tomates;Sandwich on panini bread, raw ham, mozarella and tomatoes;CIQUAL;Sandwichs
VALUES;CIQUAL25435;Pizza jambon fromage;Pizza jambon fromage;Pizza, ham and cheese;CIQUAL;Plats composés
VALUES;CIQUAL25437;Gougère, faite maison;Gougère, faite maison;Cheese chou-pastry puff;CIQUAL;Plats composés
VALUES;CIQUAL25438;Brick garni (garniture : crevettes, légumes, volaille, viande, poisson,âŠ);Brick garni (garniture : crevettes, légumes, volaille, viande, poisson,âŠ);Brik pastry, filled (vegetables, shrimp or meat);CIQUAL;Plats composés
VALUES;CIQUAL25444;Tarte au fromage;Tarte au fromage;Cheese and egg quiche;CIQUAL;Plats composés
VALUES;CIQUAL25472;Pizza 4 saisons;Pizza 4 saisons;Pizza, 4 seasons;CIQUAL;Plats composés
VALUES;CIQUAL25475;Sandwich baguette, jambon, oeuf dur, crudités (tomate, salade), beurre;Sandwich baguette, jambon, oeuf dur, crudités (tomate, salade), beurre;Sandwich on french bread, ham, egg, tomato, lettuce, butter;CIQUAL;Sandwichs
VALUES;CIQUAL25476;Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise;Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise;Sandwich on french bread, chicken, lettuce & tomato, mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25478;Pizza 4 fromages;Pizza 4 fromages;Pizza, 4 cheese;CIQUAL;Plats composés
VALUES;CIQUAL25488;Sandwich baguette, saumon fumé, beurre;Sandwich baguette, saumon fumé, beurre;Sandwich on french bread, smoked salmon and butter;CIQUAL;Sandwichs
VALUES;CIQUAL25503;Bouchée à  la reine, au poisson et fruits de mer;Bouchée à  la reine, au poisson et fruits de mer;Vol-au-vent with seafood;CIQUAL;Plats composés
VALUES;CIQUAL25504;Brochette de volaille;Brochette de volaille;Kebab, poultry;CIQUAL;Plats composés
VALUES;CIQUAL25505;Brochette de boeuf;Brochette de boeuf;Kebab, beef;CIQUAL;Plats composés
VALUES;CIQUAL25506;Brochette mixte de viande;Brochette mixte de viande;Kebab, mixed meat;CIQUAL;Plats composés
VALUES;CIQUAL25508;Feuilleté fourré béchamel jambon fromage;Feuilleté fourré béchamel jambon fromage;Puff pastry with ham, cheese and becamel sauce;CIQUAL;Plats composés
VALUES;CIQUAL25509;Fondue savoyarde;Fondue savoyarde;Cheese fondu;CIQUAL;Plats composés
VALUES;CIQUAL25511;Légumes farcis (sauf tomate);Légumes farcis (sauf tomate);Stuffed vegetables (excluding tomato);CIQUAL;Plats composés
VALUES;CIQUAL25512;Nuggets de volaille;Nuggets de volaille;Chicken nuggets;CIQUAL;Plats composés
VALUES;CIQUAL25513;Pan bagna;Pan bagna;Sandwich, tuna and vegetable;CIQUAL;Sandwichs
VALUES;CIQUAL25515;"Pizza spéciale""""";"Pizza spéciale""""";Pizza, various toppings;CIQUAL;Plats composés
VALUES;CIQUAL25516;Pizza (aliment moyen);Pizza (aliment moyen);Pizza (average);CIQUAL;Plats composés
VALUES;CIQUAL25517;Sandwich baguette, jambon, beurre;Sandwich baguette, jambon, beurre;Sandwich on french bread, ham and butter;CIQUAL;Sandwichs
VALUES;CIQUAL25518;Sandwich baguette, camembert, beurre;Sandwich baguette, camembert, beurre;Sandwich on french bread, camembert and butter;CIQUAL;Sandwichs
VALUES;CIQUAL25519;Sandwich baguette, pâté, cornichons;Sandwich baguette, pâté, cornichons;Sandwich on french bread, paté and pickles;CIQUAL;Sandwichs
VALUES;CIQUAL25520;Sandwich baguette, saucisson sec, beurre;Sandwich baguette, saucisson sec, beurre;Sandwich on french bread, dry sausage and butter;CIQUAL;Sandwichs
VALUES;CIQUAL25521;Sandwich baguette, jambon, emmental, beurre;Sandwich baguette, jambon, emmental, beurre;Sandwich on french bread, emmental cheese and butter;CIQUAL;Sandwichs
VALUES;CIQUAL25522;Sandwich (aliment moyen);Sandwich (aliment moyen);Sandwich (average);CIQUAL;Sandwichs
VALUES;CIQUAL25523;Toasts salés, garnitures diverses;Toasts salés, garnitures diverses;Canapés (toasts with various toppings);CIQUAL;Plats composés
VALUES;CIQUAL25524;Tomates provenà§ales;Tomates provenà§ales;Tomatoes, grilled with garlic breadcrumbs;CIQUAL;Plats composés
VALUES;CIQUAL25526;Pizza jambon fromage champignons ou Pizza royale, surgelée;Pizza jambon fromage champignons ou Pizza royale, surgelée;Pizza, cheese and mushrooms, frozen;CIQUAL;Plats composés
VALUES;CIQUAL25530;Sandwich baguette, crudités diverses, mayonnaise;Sandwich baguette, crudités diverses, mayonnaise;Sandwich on french bread, vegetables and mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25531;Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise;Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise;Sandwich on french bread, turkey, lettuce & tomato, mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25532;Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise;Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise;Sandwich on french bread, egg, lettuce & tomato, mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25533;Sandwich baguette, porc, crudités (tomate, salade), mayonnaise;Sandwich baguette, porc, crudités (tomate, salade), mayonnaise;Sandwich on french bread, pork, lettuce & tomato, mayonnaise;CIQUAL;Sandwichs
VALUES;CIQUAL25535;Sandwich baguette, merguez, ketchup moutarde;Sandwich baguette, merguez, ketchup moutarde;Sandwich on french bread, sausage, ketchup & mustard;CIQUAL;Sandwichs
VALUES;CIQUAL25536;Sandwich baguette, salami, beurre;Sandwich baguette, salami, beurre;Sandwich on french bread, salami and butter;CIQUAL;Sandwichs
VALUES;CIQUAL25537;Carpaccio de saumon;Carpaccio de saumon;Salmon carpaccio;CIQUAL;Plats composés
VALUES;CIQUAL25538;Carpaccio de boeuf;Carpaccio de boeuf;Beef carpaccio;CIQUAL;Plats composés
VALUES;CIQUAL25539;Brochette de poisson;Brochette de poisson;Kebab, fish;CIQUAL;Plats composés
VALUES;CIQUAL25540;Brochette de crevettes;Brochette de crevettes;Kebab, shrimp;CIQUAL;Plats composés
VALUES;CIQUAL25541;Brochette d'agneau;Brochette d'agneau;Kebab, lamb;CIQUAL;Plats composés
VALUES;CIQUAL25542;Croque-madame;Croque-madame;Grilled cheese, ham & egg sandwich;CIQUAL;Sandwichs
VALUES;CIQUAL25543;Sandwich baguette (aliment moyen);Sandwich baguette (aliment moyen);Sandwich on french bread (average);CIQUAL;Sandwichs
VALUES;CIQUAL25544;Sandwich pain de mie, garnitures diverses (aliment moyen);Sandwich pain de mie, garnitures diverses (aliment moyen);Sandwich on loaf bread (average);CIQUAL;Sandwichs
VALUES;CIQUAL25545;Fromage pané;Fromage pané;Cheese, breaded;CIQUAL;Plats composés
VALUES;CIQUAL25546;Fromage pané au jambon;Fromage pané au jambon;Cheese and ham, breaded;CIQUAL;Plats composés
VALUES;CIQUAL25548;Pizza jambon fromage champignons ou Pizza royale;Pizza jambon fromage champignons ou Pizza royale;Pizza, cheese and mushrooms;CIQUAL;Plats composés
VALUES;CIQUAL25549;Crêpe fourrée béchamel fromage;Crêpe fourrée béchamel fromage;Crepe, stuffed with cheese;CIQUAL;Plats composés
VALUES;CIQUAL25550;Flammenkueche ou Tarte flambée aux lardons;Flammenkueche ou Tarte flambée aux lardons;Flammenkueche (Alsacian ''pizza'' with bacon & cream);CIQUAL;Plats composés
VALUES;CIQUAL25551;Beignet de viande, volaille ou poisson, fait maison;Beignet de viande, volaille ou poisson, fait maison;Meat, poultry or fish fritters, home made;CIQUAL;Plats composés
VALUES;CIQUAL25552;Crêpe fourrée béchamel jambon fromage champignon;Crêpe fourrée béchamel jambon fromage champignon;Crepe, stuffed with ham, cheese and mushrooms;CIQUAL;Plats composés
VALUES;CIQUAL25553;Tourte aux poireaux;Tourte aux poireaux;Leek pie;CIQUAL;Plats composés
VALUES;CIQUAL25554;Tarte provenà§ale à  la tomate;Tarte provenà§ale à  la tomate;Tomato pie;CIQUAL;Plats composés
VALUES;CIQUAL25555;Tarte saumon et oseille;Tarte saumon et oseille;Salmon and sorrel quiche;CIQUAL;Plats composés
VALUES;CIQUAL25556;Beignet de légumes, fait maison (aliment moyen);Beignet de légumes, fait maison (aliment moyen);Vegetable fritter, home made (average);CIQUAL;Plats composés
VALUES;CIQUAL31100;Barre céréalière à  base de céréales pour petit déjeuner et de lait, enrichie en vitamines et minéraux;Barre céréalière à  base de céréales pour petit déjeuner et de lait, enrichie en vitamines et minéraux;Breakfast bar, enriched in vitamins and minerals;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL31101;"Barre céréalière ligne"" aux fruits, enrichie en vitamines et minéraux""";"Barre céréalière ligne"" aux fruits, enrichie en vitamines et minéraux""";Cereal bar with fruit, enriched in vitamins and minerals;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL31102;"Barre céréalière ligne"" au chocolat, enrichie en vitamines et minéraux""";"Barre céréalière ligne"" au chocolat, enrichie en vitamines et minéraux""";Cereal bar with chocolate, enriched in vitamins and minerals;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL31104;Barre céréalière diététique hypocalorique;Barre céréalière diététique hypocalorique;Cereal bar, low calorie;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL31106;Barre céréalière chocolatée;Barre céréalière chocolatée;Cereal bar, chocolate;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL31113;Barre céréalière aux fruits;Barre céréalière aux fruits;Cereal bar with fruit;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL31114;Barre céréalière aux amandes ou noisettes;Barre céréalière aux amandes ou noisettes;Cereal bar with nuts;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32000;Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux;Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux;Breakfast cereals, puffed wheat, honey or caramel, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32001;Céréales pour petit déjeuner chocolatées sucrées, non fourrées, enrichies en vitamines et minéraux;Céréales pour petit déjeuner chocolatées sucrées, non fourrées, enrichies en vitamines et minéraux;Breakfast cereals, chocolate, without filling, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32002;Céréales pour petit déjeuner riches en fibres, enrichies en vitamines et minéraux;Céréales pour petit déjeuner riches en fibres, enrichies en vitamines et minéraux;Breakfast cereals, rich in fibre, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32003;Céréales pour petit déjeuner sucrées (aliment moyen);Céréales pour petit déjeuner sucrées (aliment moyen);Breakfast cereals, sweet (average);CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32004;Muesli (aliment moyen);Muesli (aliment moyen);Muesli (average);CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32005;Pétales de maïs natures, enrichis en vitamines et minéraux;Pétales de maïs natures, enrichis en vitamines et minéraux;Breakfast cereals, corn flakes, plain, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32006;Riz soufflé nature, enrichi en vitamines et minéraux;Riz soufflé nature, enrichi en vitamines et minéraux;Breakfast cereals, puffed rice, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32009;Pétales de blé chocolatés, enrichis en vitamines et minéraux;Pétales de blé chocolatés, enrichis en vitamines et minéraux;Breakfast cereals, wheat flakes, chocolate, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32016;Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes, enrichies en vitamines et minéraux;Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes, enrichies en vitamines et minéraux;Breakfast cereals, chocolate filling, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32018;Céréales pour petit déjeuner fourrées, fourrage autre que chocolat, enrichies en vitamines et minéraux;Céréales pour petit déjeuner fourrées, fourrage autre que chocolat, enrichies en vitamines et minéraux;Breakfast cereals, with filling (no chocolate), enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32021;"Céréales pour petit déjeuner ligne"" nature, enrichies en vitamines et minéraux""";"Céréales pour petit déjeuner ligne"" nature, enrichies en vitamines et minéraux""";Breakfast cereals, diet, plain, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32022;"Céréales pour petit déjeuner ligne"" au chocolat, enrichies en vitamines et minéraux""";"Céréales pour petit déjeuner ligne"" au chocolat, enrichies en vitamines et minéraux""";Breakfast cereals, diet, with chocolat, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32023;"Céréales pour petit déjeuner ligne"" aux fruits, enrichies en vitamines et minéraux""";"Céréales pour petit déjeuner ligne"" aux fruits, enrichies en vitamines et minéraux""";Breakfast cereals, diet, with fruit, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32110;Muesli floconneux aux fruits ou fruits secs, enrichi en vitamines et minéraux;Muesli floconneux aux fruits ou fruits secs, enrichi en vitamines et minéraux;Muesli, Bircher style, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32111;Muesli croustillant aux fruits ou fruits secs, enrichi en vitamines et minéraux;Muesli croustillant aux fruits ou fruits secs, enrichi en vitamines et minéraux;Muesli, crunchy, with fruits, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32112;Muesli croustillant au chocolat, enrichi en vitamines et minéraux;Muesli croustillant au chocolat, enrichi en vitamines et minéraux;Muesli, crunchy, with chocolate, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32113;Muesli floconneux aux fruits ou fruits secs, sans sucre ajouté;Muesli floconneux aux fruits ou fruits secs, sans sucre ajouté;Muesli, Bircher style, no added sugar;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32114;Muesli floconneux aux fruits ou fruits secs, allégé en matière grasse, enrichi en vitamines et minéraux;Muesli floconneux aux fruits ou fruits secs, allégé en matière grasse, enrichi en vitamines et minéraux;Muesli, Bircher style, enriched, low fat;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32115;Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux;Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux;Breakfast cereals, puffed wheat, chocolate , enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32116;Céréales pour petit déjeuner très riches en fibres, enrichies en vitamines et minéraux;Céréales pour petit déjeuner très riches en fibres, enrichies en vitamines et minéraux;Breakfast cereals, very rich in fibre, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32121;Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux;Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux;Breakfast cereals, corn flakes, sugar frosted, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32123;Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux;Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux;Breakfast cereals, wheat flakes with fruit or nuts, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32131;Riz soufflé au chocolat, enrichi en vitamines et minéraux;Riz soufflé au chocolat, enrichi en vitamines et minéraux;Breakfast cereals, puffed rice, chocolate, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32132;Boules de maïs soufflées chocolatées, enrichies en vitamines et minéraux;Boules de maïs soufflées chocolatées, enrichies en vitamines et minéraux;Breakfast cereals, popped or extruded corn, chocolate;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32133;Boules de maïs soufflées au miel, enrichies en vitamines et minéraux;Boules de maïs soufflées au miel, enrichies en vitamines et minéraux;Breakfast cereals, popped or extruded corn, honey, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL32135;Multi-céréales soufflées ou extrudées, enrichies en vitamines et minéraux;Multi-céréales soufflées ou extrudées, enrichies en vitamines et minéraux;Breakfast cereals, multi-cereal, puffed or extruded, enriched;CIQUAL;Céréales petit déjeuner et barres céréalières
VALUES;CIQUAL38105;Chips de maïs ou tortilla chips;Chips de maïs ou tortilla chips;Tortilla chips;CIQUAL;Pâtisseries et biscuits
VALUES;CIQUAL38106;Biscuit apéritif soufflé, à  base de pomme de terre;Biscuit apéritif soufflé, à  base de pomme de terre;Cocktail biscuit, potato-based;CIQUAL;Pâtisseries et biscuits
VALUES;CIQUAL38400;Biscuit apéritif soufflé, à  base de maïs, sans cacahuète;Biscuit apéritif soufflé, à  base de maïs, sans cacahuète;Cocktail biscuit, extruded, salted;CIQUAL;Pâtisseries et biscuits
VALUES;CIQUAL38401;Biscuit apéritif, crackers, garni ou fourré, au fromage;Biscuit apéritif, crackers, garni ou fourré, au fromage;Cocktail biscuit with cheese-topping or filling;CIQUAL;Pâtisseries et biscuits
VALUES;CIQUAL38402;Biscuit apéritif, crackers, nature;Biscuit apéritif, crackers, nature;Cocktail biscuit without cheese;CIQUAL;Pâtisseries et biscuits
VALUES;CIQUAL38403;Biscuit apéritif, crackers, allégé en matière grasse;Biscuit apéritif, crackers, allégé en matière grasse;Cocktail biscuit, low fat;CIQUAL;Pâtisseries et biscuits
