STOP_ON_FIRST_ERROR;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PATH;/Temp/CIQUAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TYPE;bcpg:rawMaterial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DISABLED_POLICIES;rep:reportEntityAspect;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAPPING;NutDatabaseFrench;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLUMNS;bcpg:code;Sodium;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer total;Cuivre;Zinc;Sélénium;Iode;Protéines;Protéines brutes (N x 6.25);Glucides;Sucres;Energie kJ, étiquetage;Energie kcal, étiquetage;Amidon;Energie kJ;Energie kcal;Polyols totaux;Fibres alimentaires;Eau;Lipides;AG saturés;AG monoinsaturés;AG polyinsaturés;Rétinol;Bêta-carotène;Vitamine D;Activité vitaminique E (en équivalents alpha-tocophérol);Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B12 ou Cobalamines;Vitamine B9 ou Folates totaux;Alcool (éthanol);Acides organiques;Cholestérol
VALUES;CIQUAL19852;12,6;0;35;0;30,8;0,5;0;0,11;0;5;5,6;2,31;2,26;37,9;0;1030;244;5,12;1030;244;0;1;49,4;9,06;6,64;1,87;0,191;0;35;1,39;0,3;0,5;0,04;0,083;0,295;0,25;0,108;0;0;0;0;0
VALUES;CIQUAL39206;68,9;40,2;111;253;103;0,267;3,42;0,231;0,59;10;13,5;5,34;5,23;18,2;17,2;685;164;1,03;687;164;0;0,25;67,3;7,7;4,95;1,91;0,212;34,5;16;0,2;0,375;0,5;0,035;0,19;0,24;0,39;0,0375;0,135;14;0;0;11,5
VALUES;CIQUAL39228;19,7;7,9;13,8;72,5;60,5;0,1;0,3;0,1;0,3;5;19;2,59;2,54;16,9;13,6;625;150;3,3;625;150;0;1;73,5;7,85;5,51;1,77;0,261;82;26;0,5;0,32;0,5;0,023;0,14;0,14;0,23;0,045;0,04;8,5;0;0;11,3
VALUES;CIQUAL39518;160;15,9;106;131;67,7;0,113;0,463;0,0682;0,318;1,61;11,4;4,42;4,42;41,2;35,2;1200;286;5,59;1200;286;0;0,796;41,5;11,3;5,87;2,92;1,23;119;38,4;0,0834;0,434;1,97;0,0339;0,165;0,188;0,392;0,0397;0,23;15,6;0;0;61,4
VALUES;CIQUAL39236;324;14,8;101;117;83,7;0,21;1,34;0,05;0,558;2,39;10,2;6,28;6,28;31,2;14,1;981;234;16,7;981;234;0;1,3;51;9;4,18;3,09;1,31;89,5;45,3;0,283;0,395;0,377;0,159;0,236;1,75;0,593;0,198;0,715;17,2;0;0;66,7
VALUES;CIQUAL39401;25,1;10,1;54,9;144;62,3;0,203;0,568;0,0927;0,331;0,312;11,2;2,05;2,01;18,8;18,2;500;119;0,571;501;119;0;1,54;73,5;3,62;1,45;1,52;0,56;29,4;132;0,0276;1,26;15,6;0,0305;0,0876;0,515;0,201;0,0415;0,0782;13,6;0;0;10,2
VALUES;CIQUAL39519;15,7;35,3;70,2;176;49,3;0,213;2,43;0,199;0,487;0,755;4,16;2,92;2,86;23,3;21;821;196;0,606;822;197;0;2,76;60,7;9,57;4,81;3,34;0,71;30,1;22,5;0,478;1,19;1,82;0,0386;0,0911;0,323;0,19;0,0376;0,0774;7,76;0;0;13
VALUES;CIQUAL23472;123;31,2;48;261;82,7;0,1;1;0,4;0,3;6;30;4,63;4,63;24,8;14,9;871;208;9,82;871;208;0;0,6;58,9;9,9;5,85;2,65;1,01;125;25;0,65;1,2;0,5;0,041;0,21;0,31;0,6;0,15;0,4;20;0;0;115
VALUES;CIQUAL39212;46,1;10,9;75;96;66,3;0,1;0,2;0,1;0,4;5;7,12;3,2;3,13;20,7;12,7;522;124;7,97;523;124;0;0,4;72;3,08;1,98;0,802;0,102;26,5;11;0,5;0,095;0,5;0,04;0,136;0,21;0,32;0,043;0,08;22;0;0;9
VALUES;CIQUAL39218;42,7;9,63;177;135;84,2;0,0377;1;0,0356;0,388;2,2;36,7;3,38;3,31;18,6;11,3;524;125;5,2;525;125;0;3,9;70,3;3,24;2,04;0,914;0,112;14;53;0,7;0,1;0,5;0,05;0,14;0,13;0,39;0,05;0,2;5;0;0;10,1
VALUES;CIQUAL31025;13,4;4,2;40;56,1;15,3;0,011;0,14;0,028;0,48;1,6;1;0,795;0,795;26;26;522;123;0;522;123;0;1,11;69,8;1,55;0;0,995;0,115;12;1;0;0;2,3;0,027;0,097;0,063;0,224;0,023;0,13;0;0;0;1
VALUES;CIQUAL25445;72,3;15,2;288;161;79;0,1;0,9;0,1;0,6;5;11,6;3,82;3,82;37,5;21,1;1170;280;15,2;1170;280;0;1,2;44;12,5;9,46;2,07;0,401;133;30;0,6;1,02;0;0,07;0,23;0,6;0,542;0,07;0,177;27;0;0;42,4
VALUES;CIQUAL9410;1,7;59,3;190;270;30,5;1,95;2,05;0,265;1,65;25,6;2,7;11,7;12,5;67,2;1,89;1450;343;64,2;1440;340;0;6,35;12,5;1,27;0,256;0,176;0,782;0;2,5;0;0,86;0,5;0,34;0,01;2,53;0,54;0,132;0,14;23,4;0;0;0
VALUES;CIQUAL9415;14;86,4;323;407;35,8;3;2,76;0,35;2,25;0;0;11,9;12,8;61,6;1,77;1410;333;56,9;1390;329;0;11;12,7;1,46;0,296;0,204;0,902;0;0;0;1,04;0,5;0,34;0,11;4,24;0,915;0,281;0,08;40,1;0;0;0
VALUES;CIQUAL9436;2,9;24,8;106;158;24;0,6;0,89;0,5;0,7;0;0;11,7;12,8;69,3;1,82;1460;343;55,1;1440;339;0;3,9;13,9;0,8;0,162;0,112;0,494;0;0;0;0,46;0;0,15;0,04;1,31;0,55;0,07;0,09;16,4;0;0;0
VALUES;CIQUAL9445;2,72;42,4;152;206;25,8;1,2;1,54;0,2;1,2;0;0;11,4;12,5;68,7;1,77;1460;344;64;1440;339;0;4,6;13,5;1,09;0,221;0,152;0,674;0;0;0;0,79;0,5;0,26;0,06;1,62;0,485;0,13;0,08;35,1;0;0;0
VALUES;CIQUAL9540;6;157;226;332;23,8;1,3;2,5;0,5;2,3;4,9;0;9,11;9,11;70,5;1,5;1470;347;60;1470;347;0;4,2;12,3;2,24;0,415;0,849;0,764;0;0;0;0,16;0,5;0,349;0,123;4,75;1,45;0,462;0;66,8;0;0;0
VALUES;CIQUAL9533;6;62,8;233;380;29,9;2;2,05;0,29;1,8;2,5;0;9,1;9,76;65,9;2,07;1420;335;59,9;1410;333;0;10,6;11,8;1,26;0,23;0,595;0,384;0;0;0;0,8;0,5;0,29;0,02;0,935;0,48;0,224;0,15;30,7;0;0;0
VALUES;CIQUAL9614;1,7;35;104;144;1,55;1;1;0;1;5;10;7,9;7,9;74;0;1480;350;68;1480;350;0;3,2;12,6;1,8;0,224;0,516;0,971;0;50;0;0,074;0;0,07;0,06;0,05;0,39;0,08;0;35;0;0;0
VALUES;CIQUAL12999;496;31,1;512;107;689;0,0317;0,236;0,127;3,34;7,14;28,8;23,5;23;0,877;0,278;1460;352;0;1470;354;0;0;42,9;28,2;18,3;7,32;0,885;250;55,4;0,818;0,492;0,0402;0,0424;0,356;0,56;0,497;0,115;1,28;32,2;0;0,447;87,1
VALUES;CIQUAL12105;506;1040;788;118;745;0,03;0,24;0,09;4,75;7,22;37,6;26,6;26,1;3,71;0;1630;393;0;1640;395;0;0;34,3;30,3;20,1;7,88;1,11;0;100;0;0;0;0;0;0;0;0;0;0;0;0,45;0
VALUES;CIQUAL12110;567;43,7;641;116;909;0,03;0,49;0,1;5,12;7,02;25,8;28,1;27,5;0;0;1730;417;0;1740;420;0;0;31,5;34;18,8;9;1,11;223;0;0;0,8;0;0;0;0;0;0;0;5;0;0,45;115
VALUES;CIQUAL12115;277;44,2;627;94,7;971;0,0235;0,225;0,232;3,99;5,26;32,3;28,2;27,7;0;0;1530;370;0;1540;372;0;0;37,5;28,3;18,7;7,35;1,03;266;112;1,81;0,407;;0,05;0,345;0,09;0,265;0,09;2,01;20;0;0,45;93,5
VALUES;CIQUAL12116;255;45;670;110;1073;0,09;0,2;0,09;4,1;10;32,3;33,2;32,6;2;1,9;1217;291;0;1229;294;0;0;47;17;11,3;4,42;0,622;108;100;0,48;0,22;0;0,05;0,25;0,13;0,21;0,09;2,48;9,2;0;0;67
VALUES;CIQUAL12118;206;38,3;634;95,4;1040;0,05;1,5;0,1;4,4;164;21,4;27,8;27,3;0,05;0,05;1580;381;0;1590;383;0;0;38,1;30;20,4;7,36;1,04;193;0;0,5;0,425;0,5;0,019;0,35;0,095;0,14;0,049;2,02;33,4;0;0,45;107
VALUES;CIQUAL12100;417;202;561;86,5;766;0,0307;0,342;0,151;3,74;5,63;37,9;30,2;29,6;1,22;0,408;1560;376;0;1570;379;0;0;35,8;27,9;17,6;7,59;0,967;173;64,8;0,634;0,372;0;0,0203;0,169;0,0447;0,141;0,0459;0,902;9,08;0;0,365;65,1
VALUES;CIQUAL12114;361;39,4;607;73,5;1020;0,0306;0,337;0,221;4,34;8,4;32,3;27,2;26,6;1,4;0,36;1720;414;0;1730;416;0;0;33,3;33,4;20,1;9,6;1,31;325;33;0,25;0,58;;0,03;0,39;0,04;0,35;0,11;1,6;12;0;0,45;87,5
VALUES;CIQUAL12120;1090;45;810;110;1200;0,1;1,1;0,33;5,3;11;131;39,4;38,6;1,87;0,4;1840;441;0;1850;445;0;0;22,7;30,9;18,8;9,5;0,9;345;88;0,25;0,7;;0,03;0,44;0,12;0,43;0,13;1,9;12;0;0,45;100
VALUES;CIQUAL12723;837;25,7;478;97,8;759;0,04;0,54;0,09;4,1;5,44;22,5;24,7;24,2;0,184;0;1540;371;0;1550;373;0;0;40,5;30,3;19;6,87;0,826;160;140;0;0,5;0;0;0;0;0;0;0;19,4;0;0,11;99,1
VALUES;CIQUAL12726;670;25;490;77;720;;0,3;0,03;2,3;12;39;25,5;25;0,5;0,5;1670;403;0;1680;405;0;0;36;33,4;20,2;9,01;1,34;230;172;0,18;0,65;;0,05;0,52;0,96;0,36;0,22;1,1;102;0;0,11;102
VALUES;CIQUAL12729;867;39,7;506;106;793;0,0358;0,177;0,0583;3,18;8,13;44,2;32,6;31,9;0;0;1300;312;0;1310;315;0;0;43,9;20,5;13,7;5,44;0,5;145;11;0,08;0,305;;0,037;0,389;0,082;0,281;0,076;1,54;16;0;0,11;85,5
VALUES;CIQUAL12708;511;33;470;84;758;0,059;0,166;0,086;3,88;8,45;17,8;22,2;21,7;1,03;0,305;1430;346;0;1440;348;0;0;43,8;28,3;18,1;6,7;1,09;204;76;0,31;0,626;0,375;0,038;0,38;0,104;0,327;0,0838;1,5;50;0;0,11;84,3
VALUES;CIQUAL12705;770;31,6;568;76,3;716;0,059;0,208;0,086;4,17;9,62;18;28,5;27,9;0,8;0;1010;243;0;1020;245;0;0;53,5;14,2;8,9;3,77;0,364;117;0;0,16;0,35;0;0,0575;0,322;0,1;0,34;0,085;1,56;59,5;0;0,11;45,3
VALUES;CIQUAL12741;382;0;519;81;495;0,1;0,12;0,1;3,06;8;20;27,1;26,5;0;0;1460;352;0;1470;354;0;0;42,3;27,3;18,8;6,58;0,788;240;100;0,2;0,5;0;0,04;0,284;0,1;0,3;0,07;1,7;20;0;0,11;97
VALUES;CIQUAL12720;635;29,2;546;74,5;608;0,0144;0,15;0,0297;2,57;10;27;24,9;24,4;;0;1430;345;0;1440;347;0;0;43,9;27,4;17,7;7,83;0,761;0;0;0;0;0;0,03;0,33;0,06;0;0,08;0;21;0;0,11;0
VALUES;CIQUAL12747;648;35,9;499;71,9;788;0,1;0,3;0,1;2,4;199;124;24,5;24;1,15;0;1670;403;0;1680;405;0;0;36,9;33,6;20,6;10,6;1,06;250;100;1,08;0,67;0;0,032;0,493;0,185;0,16;0,064;0,73;25,4;0;0,11;95
VALUES;CIQUAL12746;779;23,5;407;77,5;623;0;0,37;0,05;3,68;5,13;36,5;22,4;21,9;4,38;0;1560;376;0;1570;378;0;0;41,1;30,1;19,5;8,61;0,836;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11;0
VALUES;CIQUAL12736;747;28,9;500;94,7;736;0;0,26;0,085;3,86;10;31,4;24;23,5;0;0;1510;363;0;1520;365;0;0;38,6;29,9;18,3;7,9;0,76;183;54,7;0,24;0,53;;0,03;0,3;0,05;0,32;0,08;1,7;43;0;0,11;98
VALUES;CIQUAL12740;1110;37,1;508;103;860;0,03;0,11;0,07;3,1;4,9;10;24,9;24,4;0;0;1370;329;0;1380;331;0;0;40,3;25,7;16,6;7,35;0,714;178;112;0,2;0,1;0;0,03;0,33;0,1;0,32;0,05;0,57;28,2;0;0,11;82
VALUES;CIQUAL12743;990;30;520;100;760;0,04;0;0,06;7;8;20;23,6;23,1;3,14;0;1440;347;0;1450;349;0;0;42,3;26,9;17,4;7,68;0,746;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11;0
VALUES;CIQUAL12754;534;24;360;136;650;0,011;0,43;0,022;2,6;0;20;23,8;23,3;0,57;0,57;1370;331;0;1380;333;0;0;48,7;26,1;15,6;8,74;0,683;313;29;0,4;0;0;0,014;0,24;0,06;0,21;0,0715;1,5;18;0;0,11;123
VALUES;CIQUAL12749;643;24,5;460;75,9;661;0,1;0;0,06;3;8;20;25;24,5;0,687;0;1520;367;0;1530;369;0;0;41,1;29,6;20,2;6,16;0,87;183;0;0;0,505;0;0;0;0;0;0;0;51;0;0,11;99,6
VALUES;CIQUAL12752;328;24;227;83,8;519;0,07;0,335;0,0667;2,83;5,11;32,8;24,4;23,9;0,228;0;1410;339;0;1420;341;0;0;42,3;26,9;17,5;6,4;0,739;0;0;0;0;0;0;0,424;0;0;0;1,03;0;0;0,11;93
VALUES;CIQUAL12755;722;26,9;428;73,6;705;0,05;0,31;0,09;4,42;9,83;22,3;23,5;23;0,9;0;1530;370;0;1540;372;0;0;42,8;30,4;19,7;8,19;0,862;258;0;0,295;0,775;0,5;0,05;0,33;0,1;0,34;0,09;1,38;60;0;0,11;100
VALUES;CIQUAL12758;697;33,8;478;130;869;0,0222;0;0,11;4,36;5,2;20;28,6;28;;0;1420;343;0;1430;345;0;0;41,8;25,6;15,9;7,13;0,888;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11;0
VALUES;CIQUAL12759;807;24,9;460;90;626;0,02;0,2;0,05;3,76;5;20;22,6;22,1;0,234;0;1490;361;0;1500;363;0;0;42,1;30,1;19,1;6,98;0,964;160;110;0;0,5;0;0;0;0;0;0;0;26,9;0;0,11;104
VALUES;CIQUAL12020;645;18,2;249;155;367;0,1;0,625;0,075;2,58;3,62;22,8;19,6;19,2;2,2;1;1400;339;0;1410;340;0;0;48,9;27,9;15,4;7;0,813;278;0;0,2;0,84;;0,04;0,43;0,43;0,35;0,15;1,2;58;0;0,1;102
VALUES;CIQUAL12006;670;21,3;261;91,2;245;0,1;0,4;0,1;2,5;5;19,4;20,4;20;1,22;0,1;1110;267;0;1120;269;0;0;55,4;20,2;13,7;5,03;0,581;246;0;0,765;0,44;0;0;0,64;1,46;0,33;0,2;0,85;0;0;0,1;64,8
VALUES;CIQUAL12001;581;17,9;349;140;463;0,0132;0,295;0,042;2,56;7,24;20,3;22,4;22;0,376;0,376;1120;270;0;1130;271;0;0;54,1;20;12,9;5,72;0,556;182;12;0,672;0,442;;0,05;0,578;1,27;0,306;0,236;0,984;97,2;0;0,09;72,2
VALUES;CIQUAL12002;570;20;400;97,8;490;0,048;0,18;0,07;2,38;6,9;17,4;19,5;19,1;0,2;0;1300;313;0;1310;315;0;0;50,5;26,2;17;7,06;0,74;203;0;0,248;0,609;0;0,045;0,45;1,8;1,36;0,25;1,13;62;0;0,1;79
VALUES;CIQUAL12025;1100;20;350;140;450;0,02;0;0,06;6;5;21;21;20,6;;0;1240;299;0;1250;300;0;0;54,5;24;15,5;6,86;0,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0
VALUES;CIQUAL12028;792;8;137;92;0;0,02;0,12;0,06;2,5;5;21;17,4;17;1,35;0;1130;272;0;1130;273;0;0;56;22;14,2;6,29;0,611;720;200;0;0;0;0;0;0;0;0;0;0;0;0,1;84
VALUES;CIQUAL12010;506;21,6;185;165;453;;0,23;0,07;3,28;5;30;19,4;19;;0;1210;292;0;1220;294;0;0;54,5;24;16,5;5,81;0,63;196;0;0;0,6;0;0;0;0;0;0;0;0;0;0,1;85
VALUES;CIQUAL12008;596;7;286;112;211;0,1;0,19;0,1;1,5;3,5;18,6;16,7;16,4;2,5;0;1470;354;0,3;1470;355;0;0;48,3;30,9;20,3;8,46;0,891;150;0;0,314;0,803;0,25;0,04;2,92;0,101;0,27;0,055;0,853;53,3;0;0,1;18
VALUES;CIQUAL12034;540;27,7;378;101;592;0,0137;0,185;0,0548;4,46;5,44;39,8;21,9;21,4;0,979;0,352;1360;328;0;1370;330;0;0;48,5;26,5;17,1;6,58;0,744;174;72,6;0,181;0,486;0;0,00409;0,101;0,0324;0,0598;0,0176;0,462;9,84;0;0,1;77,1
VALUES;CIQUAL12033;472;6;140;119;415;0,035;0,3;0,07;0,54;3,2;18,6;9,6;9,4;2,5;0;1600;387;0;1600;388;0;0;48;37,7;24,3;11,1;0,761;314;0;0,357;0,941;0;0,035;0,2;0,101;0,27;0,055;0,22;13;0;0,1;122
VALUES;CIQUAL12801;504;16,2;208;230;125;0;0,308;0,11;0,555;16;30,9;20,9;20,5;1,17;1,17;1360;329;0;1370;331;0;0;49,9;26,9;18,5;5,56;0,865;174;0;0,5;0,515;0;0,04;0,882;1,45;1,3;0,246;0;84,2;0;0,1;107
VALUES;CIQUAL12803;504;15,2;206;176;122;0;0,281;0,17;0,585;17;31,3;20,8;20,3;2;1,13;1360;327;0;1370;329;0;0;49,1;26,4;17,8;5,45;0,891;167;0;0,5;0,446;0;0,042;0,745;1,31;1,04;0,217;0;82,1;0;0,1;104
VALUES;CIQUAL12820;418;29,4;295;153;464;;0,349;0,06;2,18;15;26,7;19,3;18,9;0,342;0,342;1190;287;0;1200;289;0;0;52,7;23,3;15,6;5,21;0,838;186;0;0,5;0,434;;0,04;0,416;0,786;0,35;0,19;2;57,6;0;0,1;91,3
VALUES;CIQUAL12009;567;22;401;151;269;0,048;0,19;0,09;2,59;7,25;17,4;24,2;23,7;;0;789;189;0;798;191;0;0;63;10,4;6,86;2,85;0,3;71;0;0,143;0,17;0;0,045;1,78;0,81;0,26;0,16;0,96;56,9;0;0,1;17,7
VALUES;CIQUAL12040;547;20;297;128;188;0;0,136;0,07;6;6;31,5;17,2;16,9;0,68;0,68;1210;292;0;1220;293;0;;55,1;24,6;15,9;7,03;0,683;180;100;0,95;0,6;0,6;0,01;0,33;0,1;0,2;0,06;1,7;16;0;0,1;20,2
VALUES;CIQUAL12037;744;19,7;454;115;654;0,05;0,37;0,11;5,57;8,72;37,3;22,5;22,1;4,85;;1230;294;0;1230;296;0;0;48,5;20,7;13,4;5,92;0,575;210;100;0,9;0,6;0,7;0,01;0,3;0,1;0,2;0,06;1,7;16;0;0,1;70,5
VALUES;CIQUAL12036;933;40;312;130;335;0,02;0;0,07;9;7,36;23,7;28,2;27,6;;0;1450;348;0;1460;351;0;0;42,4;26,4;17,1;7,55;0,733;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0
VALUES;CIQUAL12039;682;16,8;240;113;350;0;0,37;0,07;3,16;4,32;30,8;23,4;22,9;1,12;1,12;1410;339;0;1420;341;0;0;48,5;27;18,7;6,4;0,779;297;13;0,575;0,58;0;0,013;0,32;0,103;0,19;0,056;1,47;12;0;0,1;94
VALUES;CIQUAL12031;334;10;138;152;117;0,011;0,13;0,027;0,82;0;23,5;9,15;8,96;3,49;3,02;1060;255;0;1060;256;0;0;63,1;22,8;12,8;5,78;0,97;239;118;0;0;0;0,022;0,155;0,21;0,575;0,041;0,3;14;0;0,1;74
VALUES;CIQUAL12042;701;17,8;461;122;478;0;0,37;0,05;4,28;4,84;36,1;21;20,6;;0;1180;284;0;1190;286;0;0;53,2;22,4;14,5;6,4;0,622;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;76,1
VALUES;CIQUAL12045;477;20,2;324;104;493;0;0,32;0,11;4,44;5,1;19,8;20,8;20,3;0,094;0;1370;330;0;1380;332;0;0;47,7;27,6;16,9;6,19;0,714;0;0;0;0;0;0;0;0;0;0;0;25;0;0,1;89,9
VALUES;CIQUAL12048;484;33,7;446;86,1;703;0,02;0,25;0,04;4;6;48,8;22,5;22;1;0;1390;335;0;1400;337;0;0;46,5;27;16,7;6,59;0,75;160;100;0;0,6;0;0;0;0;0;0;0;12;0;0,1;94
VALUES;CIQUAL12049;1520;10,3;447;187;107;0,02;2,74;0,07;0,85;0,51;21;12,7;12,4;1,01;0;1170;283;0;1170;284;0;0;58,1;25,4;16,4;7,26;0,705;180;100;0;0,5;0;;0,3;0,1;0,2;0,06;1;133;0;0,1;0
VALUES;CIQUAL12051;450;30;430;120;700;0,02;0;0,07;8;5,8;30;17,6;17,2;0,671;0;1190;288;0;1200;289;0;0;54,1;24;15,5;6,86;0,667;0;100;0;0;0;0;0;0;0;0;0;0;0;0,1;0
VALUES;CIQUAL12522;921;16;1040;111;443;0,02;0,36;0,11;3,37;3,7;27;19,8;19,4;4,14;0;1470;353;0;1470;355;0;0;42,9;28,5;18,4;8,15;0,792;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;97
VALUES;CIQUAL12520;1260;27;367;121;543;0,1;0,2;0,08;2;2;9;18,6;18,3;0,9;;1430;344;0;1430;345;0;0;47,8;29,4;18,6;7,3;0,892;252;74;0,386;0,76;;0,03;0,422;0,48;0,53;0,12;1;50;0;0,9;77,3
VALUES;CIQUAL12521;1230;18,1;301;112;563;0,1;0,3;0,07;2,68;3,72;27,2;19,7;19,3;1,4;0;1410;341;0;1420;343;0;0;45,3;28,4;19;6,95;0,802;250;0;0;0;0;0;0,547;0;0,66;0;0,85;54,8;0;0,9;80
VALUES;CIQUAL12527;551;17;320;123;434;0,1;1;0,1;2,5;16,1;48;17,9;17,5;3;0;1440;348;0;1450;350;0;0;51,1;29,3;19,2;8,1;0,858;108;50;0,2;0,1;0;0,05;0,46;1,5;0,49;0,07;0,74;47;0;0,9;91
VALUES;CIQUAL12524;1450;0;356;138;612;0,02;0,3;0,1;2,5;2;18;19,4;19;0,1;0,1;1490;360;0;1500;362;0;0;42,4;31,2;20,2;8,92;0,866;336;168;0,24;0,54;0;0,01;0,18;0,9;2;0,07;1,2;52;0;0,9;87
VALUES;CIQUAL12500;1560;29,5;572;110;601;0,019;0,315;0,0774;2,53;7,24;52,3;19,1;18,7;1,78;;1550;374;0;1550;375;0;0;40,3;32,1;18,4;8;1,5;295;0;0;0,55;;0,04;0,65;0,57;0,5;0,09;0,4;45;0;0,9;90
VALUES;CIQUAL19518;18,3;11;115;56,3;100;0,005;0,12;0,01;0,5;2;10;6,6;6,47;5,22;5,22;209;49,1;0;211;49,6;0;0;84,3;;0,0973;0,0358;0,0143;2;20;0,2;0,095;;0,032;0,21;0,29;0,55;0,045;0,32;30;0;0,77;0
VALUES;CIQUAL19505;42,1;11,7;102;124;118;0,005;0,16;0,01;0,49;1,9;10;7,4;6,96;4;4;193;45;0;200;47;0;;86,8;0,18;0,124;0,0443;0,00424;2;1,5;0,2;;0,5;0,044;0,2;0,2;0,33;0,058;0,39;24;0;0;0,5
VALUES;CIQUAL19510;29,2;10,2;113;80,5;111;0,0024;0,13;0,00995;0,516;4,5;14,5;7,54;7,38;3,68;3,42;317;75,4;0;320;76,1;0;0;84,5;3,22;0,704;0,873;0,0869;29;20;0,3;0,07;0,5;0,037;0,24;0,19;0,38;0,047;0,37;26;0;0,74;23,4
VALUES;CIQUAL19522;32,7;10,2;102;101;113;0,00385;0,08;0,0308;0,41;2,2;18,8;6,8;6,66;3,47;3;481;116;0;484;116;0;;81,3;8,11;5,6;1,99;0,191;68;29;0,2;0,17;;0,038;0,24;0,25;0,34;0,045;0,34;26;0;0,7;8,6
VALUES;CIQUAL19515;0;0;0;0;105;0,004;0;0,03;0,4;2;10;10,3;10,1;3;0;465;111;0;469;112;0;0;78,8;6,3;4,35;1,55;0,149;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0
VALUES;CIQUAL19506;38,6;10,1;68,6;136;121;0,07;0,12;0,02;0,51;1,9;5,5;4,3;4,21;4,85;4,2;171;40,2;0;172;40,5;0;0;85,2;0,18;0,124;0,0443;0,00424;0;0;0;0;0;0;0,15;0;0;0;0,29;0;0;0,77;4,91
VALUES;CIQUAL19521;21,3;11;110;148;125;0,06;0,14;0,01;0,4;2,13;10,7;3,77;3,69;3,9;3,6;392;94,2;0;393;94,6;0;0;81,8;6,85;4,73;1,69;0,162;64;34;0,2;0,135;;0,031;0,16;0,22;0,32;0,039;0,3;33;0;0,74;0
VALUES;CIQUAL19501;29,2;10,2;113;80,5;111;0,0012;0,13;0,00995;0,516;2,25;14,5;7,54;7,38;3,68;3,42;317;75,4;0;320;76,1;0;0;84,5;3,22;0,704;0,873;0,0869;29;20;0,3;0,07;0,25;0,037;0,24;0,19;0,38;0,047;0,37;26;0;0,74;23,4
VALUES;CIQUAL19502;25,3;10,6;112;114;118;0,0306;0,135;0,00998;0,458;2,19;12,6;5,65;5,54;3,79;3,51;355;84,9;0;357;85,3;0;0;83,2;5,04;2,72;1,28;0,124;46,5;27;0,2;0,102;0,125;0,034;0,2;0,205;0,35;0,043;0,335;29,5;0;0,74;11,7
VALUES;CIQUAL19562;16;40;127;52;117;0;0,14;0,01;0,48;2;14;9,85;9,65;3,5;3,5;429;103;0;433;103;0;0;81,8;5,3;3,66;1,3;0,125;0;0;0;0;0;0;0,24;0,26;0,34;0;0,3;0;0;0,74;0
VALUES;CIQUAL19572;66,5;8;77,9;288;90,7;0,02;0,2;0,02;0,39;2;14;6,2;6,07;14,3;13,9;560;133;0,403;562;134;0;0;67,6;5,51;0,72;0,777;0,0771;22;50;1,25;0,09;0;0,03;0,25;0,23;0,28;0,05;0,41;29;0;0,74;10
VALUES;CIQUAL19566;27,2;9,89;90;77;97,6;0,0212;0,17;0,021;0,396;2,2;9,7;6,4;6,27;14,2;12,6;461;109;0;463;110;0;0,1;76,4;2,77;1,93;0,68;0,0531;66;52;0,19;0,19;0,5;0,042;0,3;0,26;0,81;0,1;0,62;24,5;0;0,74;3,3
VALUES;CIQUAL19568;44,8;11,4;129;166;127;0;1;0;0;9,3;54;9,9;9,7;3;3;235;55,3;0;238;56,1;0;0;84,3;0,24;0,166;0,059;0,00566;2;50;0,2;0,1;0;0;0,21;0,1;0,52;0,05;1,6;14,2;0;0,77;6,5
VALUES;CIQUAL19569;35;9;103;117;100;0,021;0,2;0,021;0,39;2;14;6,5;6,37;13;0;436;103;0;438;104;0;0;72,4;2,6;1,8;0,639;0,0613;24;22;0,2;0,09;;0,033;0,25;0,23;0,28;0,052;0,41;29;0;0,77;0
VALUES;CIQUAL19570;40;10;140;130;94;0,027;0;0,012;0,5;5;14;9,5;9,31;3,6;3,6;581;139;0;584;140;0;0;75,2;9,5;6,56;2,34;0,224;0;0;0;0,2;0;0;0;0;0,3;0,07;0;0;0;0,74;0
VALUES;CIQUAL19565;30,8;10,8;126;98,5;113;0,0268;0,17;0,0115;0,475;5,9;14,1;9,75;9,55;3,37;3,2;557;134;0;560;134;0;0;76,6;8,86;6,12;2,18;0,209;89;0;0;0;0;0,02;0,2;0,13;0,3;0,07;0,47;12;0;0,74;0
