"Code AGB";"Code CIQUAL";"Groupe d'aliment";"Sous-groupe d'aliment";"Nom du Produit en Français";"LCI Name";"code saison";"code avion";"Livraison";"Matériau d'emballage";"Préparation";"DQR";"Score unique EF";"Changement climatique";"Appauvrissement de la couche d'ozone";"Rayonnements ionisants";"Formation photochimique d'ozone";"Particules fines";"Effets toxicologiques sur la santé humaine : substances non-cancérogènes";"Effets toxicologiques sur la santé humaine : substances cancérogènes";"Acidification terrestre et eaux douces";"Eutrophisation eaux douces";"Eutrophisation marine";"Eutrophisation terrestre";"Écotoxicité pour écosystèmes aquatiques d'eau douce";"Utilisation du sol";"Épuisement des ressources eau";"Épuisement des ressources énergétiques";"Épuisement des ressources minéraux";"Changement climatique - émissions biogéniques";"Changement climatique - émissions fossiles";"Changement climatique - émissions liées au changement d'affectation des sols";"CLIMATE_CHANGE";"OZONE_DEPLETION";"IONIZING_RADIATION";"PHOTOCHEMICAL_OZONE_FORMATION";"PARTICULATE_MATTER";"HUMAN_TOXICITY_NON_CANCER";"HUMAN_TOXICITY_CANCER";"ACIDIFICATION";"EUTROPHICATION_FRESHWATER";"EUTROPHICATION_MARINE";"EUTROPHICATION_TERRESTRIAL";"ECOTOXICITY_FRESHWATER";"LAND_USE";"WATER_USE";"RESOURCE_USE_FOSSILS";"RESOURCE_USE_MINERALS_METALS";"CLIMATE_CHANGE_BIOGENIC";"CLIMATE_CHANGE_FOSSIL";"CLIMATE_CHANGE_LAND_USE"
"13025_2";13025;"fruits, légumes, légumineuses et oléagineux";"fruits";"Mangue importée par avion, pulpe, crue";"Mango, pulp, raw (Brazil by plane)";2;1;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,52;8,40E-01;1,16E+01;1,97E-07;1,12E-01;6,84E-02;1,62E-07;1,27E-07;1,53E-09;5,29E-02;2,40E-04;2,05E-02;2,28E-01;8,80E+01;4,15E+01;1,21E+00;1,54E+02;7,24E-06;7,87E-02;1,15E+01;2,13E-03;1,16E+01;1,97E-07;1,12E-01;6,84E-02;1,62E-07;1,27E-07;1,53E-09;5,29E-02;2,40E-04;2,05E-02;2,28E-01;8,80E+01;4,15E+01;1,21E+00;1,54E+02;7,24E-06;7,87E-02;1,15E+01;2,13E-03
"13025_1";13025;"fruits, légumes, légumineuses et oléagineux";"fruits";"Mangue importée par bateau, pulpe, crue";"Mango, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,94;8,59E-02;7,28E-01;2,60E-08;6,53E-02;4,33E-03;5,36E-08;1,07E-08;3,53E-10;6,98E-03;8,86E-05;1,40E-03;2,30E-02;1,73E+01;3,17E+01;9,65E-01;8,95E+00;4,94E-06;7,78E-02;6,49E-01;1,29E-03;7,28E-01;2,60E-08;6,53E-02;4,33E-03;5,36E-08;1,07E-08;3,53E-10;6,98E-03;8,86E-05;1,40E-03;2,30E-02;1,73E+01;3,17E+01;9,65E-01;8,95E+00;4,94E-06;7,78E-02;6,49E-01;1,29E-03
13026;13026;"fruits, légumes, légumineuses et oléagineux";"fruits";"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru";"Melon, cantaloupe (ex Cavaillon or Charentais melon), pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,87;1,04E-01;9,79E-01;3,16E-08;1,42E-01;3,14E-03;4,68E-08;2,35E-08;1,11E-09;3,80E-03;2,26E-04;4,60E-03;1,23E-02;7,92E+00;4,31E+01;1,43E+00;1,36E+01;5,54E-06;1,95E-01;7,83E-01;5,81E-04;9,79E-01;3,16E-08;1,42E-01;3,14E-03;4,68E-08;2,35E-08;1,11E-09;3,80E-03;2,26E-04;4,60E-03;1,23E-02;7,92E+00;4,31E+01;1,43E+00;1,36E+01;5,54E-06;1,95E-01;7,83E-01;5,81E-04
13742;13742;"fruits, légumes, légumineuses et oléagineux";"fruits";"Melon miel ou melon honeydew, pulpe, cru";"Melon, honeydew, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,59;1,04E-01;9,79E-01;3,16E-08;1,42E-01;3,14E-03;4,68E-08;2,35E-08;1,11E-09;3,80E-03;2,26E-04;4,60E-03;1,23E-02;7,92E+00;4,31E+01;1,43E+00;1,36E+01;5,54E-06;1,95E-01;7,83E-01;5,81E-04;9,79E-01;3,16E-08;1,42E-01;3,14E-03;4,68E-08;2,35E-08;1,11E-09;3,80E-03;2,26E-04;4,60E-03;1,23E-02;7,92E+00;4,31E+01;1,43E+00;1,36E+01;5,54E-06;1,95E-01;7,83E-01;5,81E-04
13029;13029;"fruits, légumes, légumineuses et oléagineux";"fruits";"Mûre (de ronce), crue";"Blackberry, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";4,13;2,75E-01;9,72E-01;2,83E-08;6,26E-02;7,04E-03;2,18E-07;4,72E-08;5,27E-09;3,05E-02;2,74E-04;1,25E-02;1,34E-01;1,17E+02;1,11E+02;5,04E+00;9,68E+00;5,56E-06;2,17E-02;9,49E-01;1,00E-03;9,72E-01;2,83E-08;6,26E-02;7,04E-03;2,18E-07;4,72E-08;5,27E-09;3,05E-02;2,74E-04;1,25E-02;1,34E-01;1,17E+02;1,11E+02;5,04E+00;9,68E+00;5,56E-06;2,17E-02;9,49E-01;1,00E-03
13150;13150;"fruits, légumes, légumineuses et oléagineux";"fruits";"Mûre (de ronce), surgelée, crue";"Blackberry, frozen, raw";2;0;"Congelé";"PACK AGB";"Pas de préparation";3,03;3,28E-01;1,24E+00;3,59E-08;7,73E-01;7,76E-03;2,29E-07;5,37E-08;5,43E-09;3,16E-02;3,46E-04;1,28E-02;1,36E-01;1,18E+02;1,13E+02;5,14E+00;2,69E+01;1,12E-05;2,24E-02;1,21E+00;1,72E-03;1,24E+00;3,59E-08;7,73E-01;7,76E-03;2,29E-07;5,37E-08;5,43E-09;3,16E-02;3,46E-04;1,28E-02;1,36E-01;1,18E+02;1,13E+02;5,14E+00;2,69E+01;1,12E-05;2,24E-02;1,21E+00;1,72E-03
13071;13071;"fruits, légumes, légumineuses et oléagineux";"fruits";"Mûre noire (du mûrier), crue";"Black mulberry, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";4,1;3,36E-01;1,25E+00;3,45E-08;7,60E-02;8,61E-03;2,64E-07;5,80E-08;6,41E-09;3,70E-02;3,44E-04;1,53E-02;1,62E-01;1,42E+02;1,34E+02;6,11E+00;1,18E+01;6,75E-06;8,53E-02;1,16E+00;1,22E-03;1,25E+00;3,45E-08;7,60E-02;8,61E-03;2,64E-07;5,80E-08;6,41E-09;3,70E-02;3,44E-04;1,53E-02;1,62E-01;1,42E+02;1,34E+02;6,11E+00;1,18E+01;6,75E-06;8,53E-02;1,16E+00;1,22E-03
13028;13028;"fruits, légumes, légumineuses et oléagineux";"fruits";"Myrtille, crue";"Blueberry, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,49;2,76E-01;9,22E-01;2,17E-07;6,98E-02;4,68E-03;1,31E-07;1,11E-07;1,85E-09;1,75E-02;4,71E-04;2,64E-02;6,43E-02;2,22E+02;2,10E+02;3,55E-01;9,91E+00;1,20E-05;1,73E-02;9,03E-01;9,42E-04;9,22E-01;2,17E-07;6,98E-02;4,68E-03;1,31E-07;1,11E-07;1,85E-09;1,75E-02;4,71E-04;2,64E-02;6,43E-02;2,22E+02;2,10E+02;3,55E-01;9,91E+00;1,20E-05;1,73E-02;9,03E-01;9,42E-04
13132;13132;"fruits, légumes, légumineuses et oléagineux";"fruits";"Myrtille, surgelée, crue";"Blueberry, frozen, raw";2;0;"Congelé";"PACK AGB";"Pas de préparation";3,01;3,29E-01;1,19E+00;2,25E-07;7,81E-01;5,41E-03;1,43E-07;1,17E-07;2,02E-09;1,86E-02;5,43E-04;2,66E-02;6,63E-02;2,23E+02;2,12E+02;4,56E-01;2,72E+01;1,77E-05;1,79E-02;1,17E+00;1,66E-03;1,19E+00;2,25E-07;7,81E-01;5,41E-03;1,43E-07;1,17E-07;2,02E-09;1,86E-02;5,43E-04;2,66E-02;6,63E-02;2,23E+02;2,12E+02;4,56E-01;2,72E+01;1,77E-05;1,79E-02;1,17E+00;1,66E-03
13030;13030;"fruits, légumes, légumineuses et oléagineux";"fruits";"Nectarine ou brugnon, pulpe et peau, crue";"Nectarine, pulp and peel, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,39;1,08E-01;6,14E-01;2,19E-08;1,18E-01;1,87E-03;2,62E-08;2,07E-08;4,74E-10;1,89E-03;1,02E-04;1,29E-02;6,23E-03;2,05E+01;2,06E+02;1,76E+00;8,09E+00;3,77E-06;7,65E-02;5,37E-01;2,16E-04;6,14E-01;2,19E-08;1,18E-01;1,87E-03;2,62E-08;2,07E-08;4,74E-10;1,89E-03;1,02E-04;1,29E-02;6,23E-03;2,05E+01;2,06E+02;1,76E+00;8,09E+00;3,77E-06;7,65E-02;5,37E-01;2,16E-04
13034;13034;"fruits, légumes, légumineuses et oléagineux";"fruits";"Orange, pulpe, crue";"Orange, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,1;1,49E-01;6,78E-01;2,44E-08;5,76E-02;3,29E-03;4,90E-08;2,84E-08;5,09E-10;5,83E-03;1,02E-04;1,61E-03;2,23E-02;1,27E+01;2,60E+01;1,05E+01;7,94E+00;2,80E-06;7,68E-02;6,07E-01;-5,88E-03;6,78E-01;2,44E-08;5,76E-02;3,29E-03;4,90E-08;2,84E-08;5,09E-10;5,83E-03;1,02E-04;1,61E-03;2,23E-02;1,27E+01;2,60E+01;1,05E+01;7,94E+00;2,80E-06;7,68E-02;6,07E-01;-5,88E-03
13614;13614;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pamplemousse chinois, pulpe, cru";"Pummelo, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";4,16;5,52E-01;7,93E-01;3,86E-08;6,53E-02;3,02E-03;4,35E-08;4,62E-08;4,86E-10;4,82E-03;1,98E-04;4,35E-03;1,40E-02;2,76E+02;4,33E+01;4,92E+01;9,03E+00;1,66E-05;7,69E-02;7,16E-01;4,10E-04;7,93E-01;3,86E-08;6,53E-02;3,02E-03;4,35E-08;4,62E-08;4,86E-10;4,82E-03;1,98E-04;4,35E-03;1,40E-02;2,76E+02;4,33E+01;4,92E+01;9,03E+00;1,66E-05;7,69E-02;7,16E-01;4,10E-04
13035;13035;"fruits, légumes, légumineuses et oléagineux";"fruits";"Papaye, pulpe, crue";"Papaya, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,67;1,02E-01;9,26E-01;2,60E-08;6,70E-02;5,86E-03;5,13E-08;1,72E-08;4,39E-10;7,10E-03;1,12E-04;3,77E-03;2,14E-02;1,00E+01;1,45E+01;1,87E+00;1,11E+01;4,22E-06;7,67E-02;8,35E-01;1,44E-02;9,26E-01;2,60E-08;6,70E-02;5,86E-03;5,13E-08;1,72E-08;4,39E-10;7,10E-03;1,12E-04;3,77E-03;2,14E-02;1,00E+01;1,45E+01;1,87E+00;1,11E+01;4,22E-06;7,67E-02;8,35E-01;1,44E-02
13036;13036;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pastèque, pulpe, crue";"Watermelon, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,87;7,51E-02;6,80E-01;2,40E-08;6,95E-02;2,47E-03;3,63E-08;1,68E-08;8,19E-10;3,00E-03;1,55E-04;3,41E-03;9,58E-03;5,74E+00;3,25E+01;1,07E+00;9,80E+00;3,96E-06;7,67E-02;6,03E-01;4,47E-04;6,80E-01;2,40E-08;6,95E-02;2,47E-03;3,63E-08;1,68E-08;8,19E-10;3,00E-03;1,55E-04;3,41E-03;9,58E-03;5,74E+00;3,25E+01;1,07E+00;9,80E+00;3,96E-06;7,67E-02;6,03E-01;4,47E-04
13730;13730;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pêche au sirop léger, appertisée, égouttée";"Peach, canned in light syrup, drained";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,84;2,72E-01;1,38E+00;3,26E-08;1,58E+00;4,72E-03;8,30E-08;2,74E-08;5,68E-09;5,33E-03;3,69E-04;1,06E-02;1,52E-02;3,34E+01;1,67E+02;8,04E+00;4,61E+01;7,01E-06;1,85E-01;1,20E+00;-9,35E-03;1,38E+00;3,26E-08;1,58E+00;4,72E-03;8,30E-08;2,74E-08;5,68E-09;5,33E-03;3,69E-04;1,06E-02;1,52E-02;3,34E+01;1,67E+02;8,04E+00;4,61E+01;7,01E-06;1,85E-01;1,20E+00;-9,35E-03
13731;13731;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pêche au sirop léger, appertisée, non égouttée";"Peach, canned in light syrup, not drained";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,84;1,53E-01;7,74E-01;1,83E-08;8,87E-01;2,64E-03;4,65E-08;1,54E-08;3,19E-09;2,99E-03;2,07E-04;5,92E-03;8,55E-03;1,87E+01;9,37E+01;4,52E+00;2,59E+01;3,93E-06;1,04E-01;6,76E-01;-5,24E-03;7,74E-01;1,83E-08;8,87E-01;2,64E-03;4,65E-08;1,54E-08;3,19E-09;2,99E-03;2,07E-04;5,92E-03;8,55E-03;1,87E+01;9,37E+01;4,52E+00;2,59E+01;3,93E-06;1,04E-01;6,76E-01;-5,24E-03
13043;13043;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pêche, pulpe et peau, crue";"Peach, pulp and peel, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,36;1,41E-01;5,91E-01;2,25E-08;6,61E-02;2,11E-03;2,78E-08;1,79E-08;7,13E-10;2,03E-03;1,01E-04;9,46E-03;6,75E-03;2,49E+01;1,57E+02;7,71E+00;7,16E+00;3,40E-06;7,78E-02;5,24E-01;-1,09E-02;5,91E-01;2,25E-08;6,61E-02;2,11E-03;2,78E-08;1,79E-08;7,13E-10;2,03E-03;1,01E-04;9,46E-03;6,75E-03;2,49E+01;1,57E+02;7,71E+00;7,16E+00;3,40E-06;7,78E-02;5,24E-01;-1,09E-02
13118;13118;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pêche, sèche";"Peach, dried";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,1;1,54E+00;3,66E+00;1,12E-07;1,06E+01;1,25E-02;1,79E-07;1,48E-07;6,05E-09;1,60E-02;9,53E-04;8,13E-02;4,31E-02;2,05E+02;1,37E+03;6,77E+01;2,55E+02;3,43E-05;8,10E-02;3,67E+00;-9,30E-02;3,66E+00;1,12E-07;1,06E+01;1,25E-02;1,79E-07;1,48E-07;6,05E-09;1,60E-02;9,53E-04;8,13E-02;4,31E-02;2,05E+02;1,37E+03;6,77E+01;2,55E+02;3,43E-05;8,10E-02;3,67E+00;-9,30E-02
13735;13735;"fruits, légumes, légumineuses et oléagineux";"fruits";"Poire au sirop léger, appertisée, non égouttée";"Pear, canned in light syrup, not drained";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,88;9,63E-02;5,95E-01;1,83E-08;8,73E-01;2,33E-03;4,37E-08;8,93E-09;3,02E-09;2,79E-03;1,62E-04;8,59E-04;8,20E-03;5,89E+00;1,42E+01;9,57E-01;2,48E+01;3,31E-06;1,90E-02;5,85E-01;-8,97E-03;5,95E-01;1,83E-08;8,73E-01;2,33E-03;4,37E-08;8,93E-09;3,02E-09;2,79E-03;1,62E-04;8,59E-04;8,20E-03;5,89E+00;1,42E+01;9,57E-01;2,48E+01;3,31E-06;1,90E-02;5,85E-01;-8,97E-03
13037;13037;"fruits, légumes, légumineuses et oléagineux";"fruits";"Poire, pulpe et peau, crue";"Pear, pulp and peel, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,69;4,93E-02;3,87E-01;2,10E-08;4,03E-02;1,71E-03;2,73E-08;7,26E-09;4,47E-10;2,44E-03;4,80E-05;8,06E-04;9,34E-03;6,09E+00;1,69E+01;1,42E+00;5,20E+00;2,26E-06;3,40E-02;3,71E-01;-1,75E-02;3,87E-01;2,10E-08;4,03E-02;1,71E-03;2,73E-08;7,26E-09;4,47E-10;2,44E-03;4,80E-05;8,06E-04;9,34E-03;6,09E+00;1,69E+01;1,42E+00;5,20E+00;2,26E-06;3,40E-02;3,71E-01;-1,75E-02
13107;13107;"fruits, légumes, légumineuses et oléagineux";"fruits";"Poire, pulpe, crue";"Pear, peeled, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,69;4,93E-02;3,87E-01;2,10E-08;4,03E-02;1,71E-03;2,73E-08;7,26E-09;4,47E-10;2,44E-03;4,80E-05;8,06E-04;9,34E-03;6,09E+00;1,69E+01;1,42E+00;5,20E+00;2,26E-06;3,40E-02;3,71E-01;-1,75E-02;3,87E-01;2,10E-08;4,03E-02;1,71E-03;2,73E-08;7,26E-09;4,47E-10;2,44E-03;4,80E-05;8,06E-04;9,34E-03;6,09E+00;1,69E+01;1,42E+00;5,20E+00;2,26E-06;3,40E-02;3,71E-01;-1,75E-02
13179;13179;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomelo (dit Pamplemousse) jaune, pulpe, cru";"Grapefruit, yellow, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,73;2,80E-01;9,26E-01;3,27E-08;6,80E-02;5,47E-03;5,51E-08;3,40E-08;5,88E-10;8,29E-03;1,59E-04;3,13E-03;2,79E-02;8,12E+01;3,35E+01;2,13E+01;1,05E+01;6,90E-06;1,29E-01;8,11E-01;-1,45E-02;9,26E-01;3,27E-08;6,80E-02;5,47E-03;5,51E-08;3,40E-08;5,88E-10;8,29E-03;1,59E-04;3,13E-03;2,79E-02;8,12E+01;3,35E+01;2,13E+01;1,05E+01;6,90E-06;1,29E-01;8,11E-01;-1,45E-02
13180;13180;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomelo (dit Pamplemousse) rose, pulpe, cru";"Grapefruit, red or pink, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,73;2,80E-01;9,26E-01;3,27E-08;6,80E-02;5,47E-03;5,51E-08;3,40E-08;5,88E-10;8,29E-03;1,59E-04;3,13E-03;2,79E-02;8,12E+01;3,35E+01;2,13E+01;1,05E+01;6,90E-06;1,29E-01;8,11E-01;-1,45E-02;9,26E-01;3,27E-08;6,80E-02;5,47E-03;5,51E-08;3,40E-08;5,88E-10;8,29E-03;1,59E-04;3,13E-03;2,79E-02;8,12E+01;3,35E+01;2,13E+01;1,05E+01;6,90E-06;1,29E-01;8,11E-01;-1,45E-02
13040;13040;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomelo (dit Pamplemousse), pulpe, cru";"Grapefruit, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,73;2,80E-01;9,26E-01;3,27E-08;6,80E-02;5,47E-03;5,51E-08;3,40E-08;5,88E-10;8,29E-03;1,59E-04;3,13E-03;2,79E-02;8,12E+01;3,35E+01;2,13E+01;1,05E+01;6,90E-06;1,29E-01;8,11E-01;-1,45E-02;9,26E-01;3,27E-08;6,80E-02;5,47E-03;5,51E-08;3,40E-08;5,88E-10;8,29E-03;1,59E-04;3,13E-03;2,79E-02;8,12E+01;3,35E+01;2,13E+01;1,05E+01;6,90E-06;1,29E-01;8,11E-01;-1,45E-02
13085;13085;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme Canada, pulpe, crue";"Apple, Canada, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,23;4,39E-02;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04
13620;13620;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme Golden, pulpe et peau, crue";"Apple, var. Golden, pulp and skin, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,23;4,39E-02;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04
13039;13039;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme, pulpe et peau, crue";"Apple, pulp and peel, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,01;4,39E-02;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04
13176;13176;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme, pulpe, bouillie/cuite à l'eau";"Apples, raw, without skin, cooked, boiled/cooked in water";2;0;"Ambiant (moyen)";"PACK AGB";"Cuisson à l'eau";2,27;1,32E-01;1,44E+00;1,98E-07;2,57E-01;4,36E-03;6,15E-08;1,77E-08;9,80E-10;4,59E-03;2,58E-04;1,64E-03;1,35E-02;1,57E+01;2,78E+01;9,66E-01;2,30E+01;9,40E-06;1,16E-01;1,32E+00;3,78E-03;1,44E+00;1,98E-07;2,57E-01;4,36E-03;6,15E-08;1,77E-08;9,80E-10;4,59E-03;2,58E-04;1,64E-03;1,35E-02;1,57E+01;2,78E+01;9,66E-01;2,30E+01;9,40E-06;1,16E-01;1,32E+00;3,78E-03
13050;13050;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme, pulpe, crue";"Apple, pulp, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,01;4,39E-02;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04;4,08E-01;2,52E-08;6,50E-02;1,64E-03;2,38E-08;8,24E-09;3,87E-10;1,74E-03;4,61E-05;7,39E-04;6,76E-03;1,06E+01;1,64E+01;5,43E-01;5,68E+00;2,40E-06;3,92E-02;3,69E-01;2,11E-04
13175;13175;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme, pulpe, rôtie/cuite au four";"Apple, pulp, roasted/baked";2;0;"Ambiant (moyen)";"PACK AGB";"Four";2,35;1,55E-01;1,42E+00;1,98E-07;6,89E-01;4,49E-03;6,59E-08;2,12E-08;1,04E-09;5,02E-03;2,85E-04;1,72E-03;1,41E-02;1,62E+01;2,82E+01;9,85E-01;3,15E+01;1,26E-05;1,16E-01;1,31E+00;3,81E-03;1,42E+00;1,98E-07;6,89E-01;4,49E-03;6,59E-08;2,12E-08;1,04E-09;5,02E-03;2,85E-04;1,72E-03;1,41E-02;1,62E+01;2,82E+01;9,85E-01;3,15E+01;1,26E-05;1,16E-01;1,31E+00;3,81E-03
13111;13111;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pomme, sèche";"Apple, dried";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";2,82;3,69E-01;1,64E+00;8,07E-08;4,95E+00;6,00E-03;9,70E-08;3,57E-08;1,77E-09;8,06E-03;3,20E-04;3,29E-03;2,57E-02;4,22E+01;7,31E+01;2,66E+00;1,20E+02;1,30E-05;4,67E-02;1,59E+00;3,42E-03;1,64E+00;8,07E-08;4,95E+00;6,00E-03;9,70E-08;3,57E-08;1,77E-09;8,06E-03;3,20E-04;3,29E-03;2,57E-02;4,22E+01;7,31E+01;2,66E+00;1,20E+02;1,30E-05;4,67E-02;1,59E+00;3,42E-03
13041;13041;"fruits, légumes, légumineuses et oléagineux";"fruits";"Prune Reine-Claude, crue";"Greengage plum, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,23;2,72E-01;1,04E+00;3,25E-08;8,89E-02;3,89E-03;4,86E-08;3,73E-08;1,50E-09;5,18E-03;3,75E-04;1,74E-03;1,81E-02;9,55E+01;1,01E+03;6,51E+00;1,29E+01;7,40E-06;7,70E-02;9,66E-01;6,64E-04;1,04E+00;3,25E-08;8,89E-02;3,89E-03;4,86E-08;3,73E-08;1,50E-09;5,18E-03;3,75E-04;1,74E-03;1,81E-02;9,55E+01;1,01E+03;6,51E+00;1,29E+01;7,40E-06;7,70E-02;9,66E-01;6,64E-04
13100;13100;"fruits, légumes, légumineuses et oléagineux";"fruits";"Prune, crue";"Plum, raw";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,02;2,70E-01;1,03E+00;3,21E-08;5,02E-02;3,86E-03;4,82E-08;3,70E-08;1,49E-09;5,13E-03;3,72E-04;1,73E-03;1,80E-02;9,55E+01;1,01E+03;6,51E+00;1,20E+01;7,10E-06;7,70E-02;9,57E-01;6,59E-04;1,03E+00;3,21E-08;5,02E-02;3,86E-03;4,82E-08;3,70E-08;1,49E-09;5,13E-03;3,72E-04;1,73E-03;1,80E-02;9,55E+01;1,01E+03;6,51E+00;1,20E+01;7,10E-06;7,70E-02;9,57E-01;6,59E-04
13042;13042;"fruits, légumes, légumineuses et oléagineux";"fruits";"Pruneau, sec";"Prune";2;0;"Ambiant (moyen)";"PACK AGB";"Pas de préparation";3,09;1,02E+00;3,11E+00;6,98E-08;2,44E-01;1,18E-02;1,43E-07;1,38E-07;5,62E-09;1,80E-02;1,45E-03;5,94E-03;6,14E-02;3,75E+02;4,06E+03;2,62E+01;4,12E+01;2,64E-05;2,42E-02;3,08E+00;4,74E-03;3,11E+00;6,98E-08;2,44E-01;1,18E-02;1,43E-07;1,38E-07;5,62E-09;1,80E-02;1,45E-03;5,94E-03;6,14E-02;3,75E+02;4,06E+03;2,62E+01;4,12E+01;2,64E-05;2,42E-02;3,08E+00;4,74E-03
13153;13153;"fruits, légumes, légumineuses et oléagineux";"fruits";"Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""";"Fruits puree, without sugar added";2;0;"Glacé";"PACK AGB";"Pas de préparation";2,47;1,31E-01;1,11E+00;1,47E-07;6,66E-01;3,63E-03;5,66E-08;1,73E-08;8,43E-10;4,90E-03;2,08E-04;2,09E-03;1,54E-02;1,09E+01;2,46E+01;1,18E+00;2,77E+01;8,21E-06;3,52E-02;1,08E+00;-5,36E-03;1,11E+00;1,47E-07;6,66E-01;3,63E-03;5,66E-08;1,73E-08;8,43E-10;4,90E-03;2,08E-04;2,09E-03;1,54E-02;1,09E+01;2,46E+01;1,18E+00;2,77E+01;8,21E-06;3,52E-02;1,08E+00;-5,36E-03
