Code AGB;Code CIQUAL;Groupe d'aliment;Sous-groupe d'aliment;Nom du Produit en Français;LCI Name;Saisonnalité;Transport par avion (1 : par avion);Livraison;Matériau d'emballage;Préparation;"DQR - Note de qualité de la donnée (1 excellente ; 5 très faible)";Score unique EF (mPt/kg de produit);Changement climatique (kg CO2 eq/kg de produit);Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit);Rayonnements ionisants (kBq U-235 eq/kg de produit);Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit);Particules (E-06 disease inc./kg de produit);Acidification terrestre et eaux douces (mol H+ eq/kg de produit);Eutrophisation terreste (mol N eq/kg de produit);Eutrophisation eaux douces (E-03 kg P eq/kg de produit);Eutrophisation marine (E-03 kg N eq/kg de produit);Utilisation du sol (Pt/kg de produit);Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit);Épuisement des ressources eau (m3 depriv./kg de produit);Épuisement des ressources énergétiques (MJ/kg de produit);Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit);CLIMATE_CHANGE;PARTICULATE_MATTER;WATER_USE;LAND_USE;RESOURCE_USE_MINERALS_METALS;OZONE_DEPLETION;ACIDIFICATION;IONIZING_RADIATION;PHOTOCHEMICAL_OZONE_FORMATION;EUTROPHICATION_TERRESTRIAL;EUTROPHICATION_MARINE;EUTROPHICATION_FRESHWATER;ECOTOXICITY_FRESHWATER;HUMAN_TOXICITY_CANCER;HUMAN_TOXICITY_NON_CANCER;RESOURCE_USE_FOSSILS
9621;9621;aides culinaires et ingrédients divers;ingrédients divers;Son de blé;Wheat bran;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation;2.68;0.084953595;0.55861772;0.10026977;0.43329358;1.6025762;0.041206188;0.0048320728;0.018810991;0.17741724;3.1619701;38.048208;28.132898;0.31178976;14.742094;1.166058;0.55861772;0.000000041206188;0.31178976;38.048208;0.000001166058;0.00000010026977;0.0048320728;0.43329358;0.0016025762;0.018810991;0.0031619701;0.00017741724;28.132898;;;14.742094
9641;9641;aides culinaires et ingrédients divers;ingrédients divers;Son de maïs;Maize/corn bran;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation;3.09;0.095581953;0.40936334;0.094417136;0.3945137;1.6059793;0.035656789;0.003695825;0.013970976;0.19482785;3.1184777;57.416804;22.592925;2.4894223;12.632632;1.2727174;0.40936334;0.000000035656789;2.4894223;57.416804;0.0000012727174;0.000000094417136;0.003695825;0.3945137;0.0016059793;0.013970976;0.0031184777;0.00019482785;22.592925;;;12.632632
9643;9643;aides culinaires et ingrédients divers;ingrédients divers;Son de riz;Rice bran;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation;3.27;0.18202904;1.1709316;0.12635146;0.37889076;3.9782954;0.08230093;0.011372979;0.040763845;0.22167893;4.583988;44.146604;33.999264;6.9226786;16.597863;2.172604;1.1709316;0.00000008230093;6.9226786;44.146604;0.000002172604;0.00000012635146;0.011372979;0.37889076;0.0039782954;0.040763845;0.004583988;0.00022167893;33.999264;;;16.597863
31013;31013;glaces et sorbets;sorbets;Sorbet, bâtonnet;Sorbet, on stick;mix de consommation FR;0;Congelé;LPDE;Pas de préparation;3.16;0.46922927;1.0910507;2.0283702;0.96713;3.3880264;0.13232163;0.0090001035;0.031497231;0.25841432;3.3653989;21.83971;590.92347;5.8981153;33.197193;11.542034;1.0910507;0.00000013232163;5.8981153;21.83971;0.000011542034;0.0000020283702;0.0090001035;0.96713;0.0033880264;0.031497231;0.0033653989;0.00025841432;590.92347;;;33.197193
39524;39524;glaces et sorbets;sorbets;Sorbet, en bac;Sorbet, in box;mix de consommation FR;0;Congelé;PP;Pas de préparation;3.16;0.46498242;1.0302354;2.0286219;0.99662723;3.1816126;0.12977219;0.0086608636;0.030887883;0.23707357;3.3171845;20.925483;590.67122;5.7674302;33.050698;11.503114;1.0302354;0.00000012977219;5.7674302;20.925483;0.000011503114;0.0000020286219;0.0086608636;0.99662723;0.0031816126;0.030887883;0.0033171845;0.00023707357;590.67122;;;33.050698
9360;9360;produits céréaliers;pâtes, riz et céréales;Sorgho entier, cru;Sorghum, whole, raw;mix de consommation FR;0;Ambiant (long);LPDE;Pas de préparation ;3.45;0.11755808;0.73088831;0.079100608;0.2496902;2.3173187;0.045050705;0.0053879314;0.018058846;0.26664488;3.884652;46.230117;21.012241;4.3842011;14.415877;1.9003032;0.73088831;0.000000045050705;4.3842011;46.230117;0.0000019003032;0.000000079100608;0.0053879314;0.2496902;0.0023173187;0.018058846;0.003884652;0.00026664488;21.012241;;;14.415877
25020;25020;entrées et plats composés;plats composés;Soufflé au fromage;Cheese soufflé;mix de consommation FR;0;Glacé;Carton;Micro onde ;1.78;0.36970118;2.8133097;0.24521735;0.9894148;6.3595519;0.31672681;0.044131172;0.18886373;0.48723213;11.772675;164.13419;70.898502;1.9275105;31.831094;3.3847854;2.8133097;0.00000031672681;1.9275105;164.13419;0.0000033847854;0.00000024521735;0.044131172;0.9894148;0.0063595519;0.18886373;0.011772675;0.00048723213;70.898502;;;31.831094
25913;25913;entrées et plats composés;soupes;Soupe à la carotte, préemballée à réchauffer;Soup, carrots, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.42;0.088400388;0.44199192;0.11768356;0.71344994;1.3355946;0.031548626;0.0030668546;0.010194148;0.12566013;1.7732013;15.577126;30.072883;1.1031427;19.51177;1.7584017;0.44199192;0.000000031548626;1.1031427;15.577126;0.0000017584017;0.00000011768356;0.0030668546;0.71344994;0.0013355946;0.010194148;0.0017732013;0.00012566013;30.072883;;;19.51177
25949;25949;entrées et plats composés;soupes;Soupe à la tomate et aux vermicelles, déshydratée reconstituée;Soup, tomato and vermicelli, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.83;0.13552886;0.46069895;0.18873645;1.7934645;1.4189547;0.036559189;0.0046456262;0.016915322;0.14615449;2.1908479;10.072196;20.019443;1.6027169;41.157698;2.8484585;0.46069895;0.000000036559189;1.6027169;10.072196;0.0000028484585;0.00000018873645;0.0046456262;1.7934645;0.0014189547;0.016915322;0.0021908479;0.00014615449;20.019443;;;41.157698
25933;25933;entrées et plats composés;soupes;Soupe à la tomate et aux vermicelles, préemballée à réchauffer;Soup, tomatoes and vermicelli, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.65;0.10648274;0.56037331;0.13214577;0.73566068;1.7192263;0.044407522;0.0048018141;0.017651736;0.15852739;2.2799268;14.887436;28.83304;1.4700299;21.490951;3.1508424;0.56037331;0.000000044407522;1.4700299;14.887436;0.0000031508424;0.00000013214577;0.0048018141;0.73566068;0.0017192263;0.017651736;0.0022799268;0.00015852739;28.83304;;;21.490951
25935;25935;entrées et plats composés;soupes;Soupe à la tomate, déshydratée reconstituée;Soup, tomatoes, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.83;0.10398593;0.31286912;0.1690574;1.7628954;0.84299902;0.019365854;0.0022774846;0.0071100079;0.099759739;1.1257077;2.1494239;12.011708;0.71942783;38.867235;1.3442245;0.31286912;0.000000019365854;0.71942783;2.1494239;0.0000013442245;0.0000001690574;0.0022774846;1.7628954;0.00084299902;0.0071100079;0.0011257077;0.000099759739;12.011708;;;38.867235
25914;25914;entrées et plats composés;soupes;Soupe à la tomate, préemballée à réchauffer;Soup, tomatoes, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.59;0.074932804;0.41251066;0.11246235;0.7050848;1.1431427;0.027210369;0.0024331466;0.0078442448;0.11212234;1.21455;6.9629041;20.823527;0.58654468;19.199979;1.6462744;0.41251066;0.000000027210369;0.58654468;6.9629041;0.0000016462744;0.00000011246235;0.0024331466;0.7050848;0.0011431427;0.0078442448;0.00121455;0.00011212234;20.823527;;;19.199979
25928;25928;entrées et plats composés;soupes;Soupe à la volaille et aux légumes, déshydratée reconstituée;Soup, chicken and vegetables, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.89;0.0061302411;0.021046612;0.0097320301;0.088866731;0.061075725;0.0014343387;0.00011195105;0.00025722718;0.0091508965;0.029340733;0.35179582;1.2468279;0.063470971;2.0298265;0.10825636;0.021046612;0.0000000014343387;0.063470971;0.35179582;0.00000010825636;0.0000000097320301;0.00011195105;0.088866731;0.000061075725;0.00025722718;0.000029340733;0.0000091508965;1.2468279;;;2.0298265
25901;25901;entrées et plats composés;soupes;Soupe à la volaille et aux légumes, préemballée à réchauffer;Soup, chicken and vegetables, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;3.31;0.0061302411;0.021046612;0.0097320301;0.088866731;0.061075725;0.0014343387;0.00011195105;0.00025722718;0.0091508965;0.029340733;0.35179582;1.2468279;0.063470971;2.0298265;0.10825636;0.021046612;0.0000000014343387;0.063470971;0.35179582;0.00000010825636;0.0000000097320301;0.00011195105;0.088866731;0.000061075725;0.00025722718;0.000029340733;0.0000091508965;1.2468279;;;2.0298265
25950;25950;entrées et plats composés;soupes;Soupe à la volaille et aux vermicelles, déshydratée reconstituée;Soup, chicken and vermicelli, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.94;0.19377449;0.80190037;0.22071134;1.8350484;2.612009;0.084897023;0.011375013;0.045980312;0.23222144;4.2010814;33.460534;32.994838;2.524983;44.485794;3.1527214;0.80190037;0.000000084897023;2.524983;33.460534;0.0000031527214;0.00000022071134;0.011375013;1.8350484;0.002612009;0.045980312;0.0042010814;0.00023222144;32.994838;;;44.485794
25908;25908;entrées et plats composés;soupes;Soupe à la volaille et aux vermicelles, préemballée à réchauffer;Soup, chicken and vermicelli, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.45;0.1647413;0.9016505;0.16412776;0.77725377;2.9125455;0.09275609;0.011532695;0.04672318;0.24461346;4.2906067;38.280967;41.811316;2.3925008;24.819786;3.4551729;0.9016505;0.00000009275609;2.3925008;38.280967;0.0000034551729;0.00000016412776;0.011532695;0.77725377;0.0029125455;0.04672318;0.0042906067;0.00024461346;41.811316;;;24.819786
25942;25942;entrées et plats composés;soupes;Soupe à l'oignon, déshydratée reconstituée;Soup, onions, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.5;0.14814557;0.75449701;0.18638041;1.80448;1.6345429;0.055799899;0.0074484364;0.029511692;0.16213105;3.2243891;34.583367;19.290834;1.0113447;40.460707;1.1812082;0.75449701;0.000000055799899;1.0113447;34.583367;0.0000011812082;0.00000018638041;0.0074484364;1.80448;0.0016345429;0.029511692;0.0032243891;0.00016213105;19.290834;;;40.460707
25910;25910;entrées et plats composés;soupes;Soupe à l'oignon, préemballée à réchauffer;Soup, onions, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.01;0.11910225;0.85423662;0.12978921;0.74667862;1.9348624;0.063652505;0.0076052467;0.030250904;0.1745075;3.3136975;39.40405;28.10427;0.87852635;20.793805;1.4832218;0.85423662;0.000000063652505;0.87852635;39.40405;0.0000014832218;0.00000012978921;0.0076052467;0.74667862;0.0019348624;0.030250904;0.0033136975;0.0001745075;28.10427;;;20.793805
25923;25923;entrées et plats composés;soupes;Soupe asiatique, avec pâtes, déshydratée reconstituée;Soup, Asian-style with noodles, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.9;0.29952773;1.8913579;0.31729386;1.8606573;8.1317862;0.13986852;0.016585881;0.047998242;0.68761634;6.8234995;64.954909;79.262057;2.2909588;56.679036;6.1630995;1.8913579;0.00000013986852;2.2909588;64.954909;0.0000061630995;0.00000031729386;0.016585881;1.8606573;0.0081317862;0.047998242;0.0068234995;0.00068761634;79.262057;;;56.679036
25955;25955;entrées et plats composés;soupes;Soupe asiatique, avec pâtes, préemballée à réchauffer;Soup, Asian-style with noodles, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.78;0.27051802;1.99135;0.26073173;0.80286842;8.4335485;0.14773979;0.01674472;0.048741559;0.70010948;6.9136071;69.782336;88.08881;2.1584246;37.015736;6.4662194;1.99135;0.00000014773979;2.1584246;69.782336;0.0000064662194;0.00000026073173;0.01674472;0.80286842;0.0084335485;0.048741559;0.0069136071;0.00070010948;88.08881;;;37.015736
25957;25957;entrées et plats composés;soupes;Soupe au cresson, déshydratée reconstituée;Soup, watercress, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.69;0.13411385;0.57511192;0.18580514;1.7750122;1.4679722;0.038945373;0.0044943647;0.017115842;0.15136354;2.4212586;15.334046;19.329005;1.1335112;40.203498;2.110348;0.57511192;0.000000038945373;1.1335112;15.334046;0.000002110348;0.00000018580514;0.0044943647;1.7750122;0.0014679722;0.017115842;0.0024212586;0.00015136354;19.329005;;;40.203498
25958;25958;entrées et plats composés;soupes;Soupe au cresson, préemballée à réchauffer;Soup, watercress, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.4;0.10506741;0.67481169;0.12921381;0.71720429;1.7682546;0.046794236;0.004650519;0.017852301;0.1637376;2.5103886;20.150454;28.142448;1.00072;20.536539;2.4125679;0.67481169;0.000000046794236;1.00072;20.150454;0.0000024125679;0.00000012921381;0.004650519;0.71720429;0.0017682546;0.017852301;0.0025103886;0.0001637376;28.142448;;;20.536539
25917;25917;entrées et plats composés;soupes;Soupe au pistou, déshydratée reconstituée;Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.64;0.14668296;0.44588347;0.18531727;1.7730836;1.7465395;0.035018939;0.0045089454;0.01678319;0.1508092;2.6120862;22.161684;39.70189;2.0955763;40.056086;1.7118046;0.44588347;0.000000035018939;2.0955763;22.161684;0.0000017118046;0.00000018531727;0.0045089454;1.7730836;0.0017465395;0.01678319;0.0026120862;0.0001508092;39.70189;;;40.056086
25953;25953;entrées et plats composés;soupes;Soupe au pistou, préemballée à réchauffer;Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.08;0.11763931;0.54555455;0.12872583;0.7152753;2.0468839;0.04286693;0.0046651029;0.017519575;0.16318313;2.7012587;26.979608;48.519857;1.9629987;20.389094;2.0139361;0.54555455;0.00000004286693;1.9629987;26.979608;0.0000020139361;0.00000012872583;0.0046651029;0.7152753;0.0020468839;0.017519575;0.0027012587;0.00016318313;48.519857;;;20.389094
25954;25954;entrées et plats composés;soupes;Soupe au potiron, déshydratée reconstituée;Soup, pumpkin, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.69;0.17572005;0.93498914;0.21183644;1.7879881;2.3169491;0.057651065;0.0070007945;0.026003777;0.22365231;4.1755991;28.147975;36.375644;2.0186963;42.265754;3.3838193;0.93498914;0.000000057651065;2.0186963;28.147975;0.0000033838193;0.00000021183644;0.0070007945;1.7879881;0.0023169491;0.026003777;0.0041755991;0.00022365231;36.375644;;;42.265754
25945;25945;entrées et plats composés;soupes;Soupe au potiron, préemballée à réchauffer;Soup, pumpkin, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.4;0.14668285;1.0347688;0.15525089;0.73018306;2.6174201;0.065504081;0.0071575054;0.026742209;0.23604242;4.2651188;32.967229;45.192873;1.8861017;22.599253;3.686322;1.0347688;0.000000065504081;1.8861017;32.967229;0.000003686322;0.00000015525089;0.0071575054;0.73018306;0.0026174201;0.026742209;0.0042651188;0.00023604242;45.192873;;;22.599253
25932;25932;entrées et plats composés;soupes;Soupe aux asperges, déshydratée reconstituée;Soup, asparagus, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.5;0.1514426;0.62309553;0.19681415;1.7830603;1.8550487;0.049041363;0.0062965361;0.023432745;0.17184914;3.7289447;38.348637;32.282517;1.0651445;40.832543;1.9908324;0.62309553;0.000000049041363;1.0651445;38.348637;0.0000019908324;0.00000019681415;0.0062965361;1.7830603;0.0018550487;0.023432745;0.0037289447;0.00017184914;32.282517;;;40.832543
25968;25968;entrées et plats composés;soupes;Soupe aux asperges, préemballée à réchauffer;Soup, asparagus, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.01;0.1224;0.72280596;0.14022526;0.72525412;2.1554172;0.056892467;0.0064530906;0.024170606;0.18422774;3.8183652;43.170155;41.098838;0.93233807;21.165724;2.2930258;0.72280596;0.000000056892467;0.93233807;43.170155;0.0000022930258;0.00000014022526;0.0064530906;0.72525412;0.0021554172;0.024170606;0.0038183652;0.00018422774;41.098838;;;21.165724
25934;25934;entrées et plats composés;soupes;Soupe aux céréales et aux légumes, déshydratée reconstituée;Soup, cereals and vegetables, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;3.07;0.13552886;0.46069895;0.18873645;1.7934645;1.4189547;0.036559189;0.0046456262;0.016915322;0.14615449;2.1908479;10.072196;20.019443;1.6027169;41.157698;2.8484585;0.46069895;0.000000036559189;1.6027169;10.072196;0.0000028484585;0.00000018873645;0.0046456262;1.7934645;0.0014189547;0.016915322;0.0021908479;0.00014615449;20.019443;;;41.157698
25936;25936;entrées et plats composés;soupes;Soupe aux champignons, déshydratée reconstituée;Soup, mushrooms, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.5;0.22540682;1.7541437;0.22378525;1.8217234;3.3783783;0.10082523;0.012915961;0.050738467;0.30898988;5.9165045;57.967454;28.570336;2.5103593;43.703577;3.0619806;1.7541437;0.00000010082523;2.5103593;57.967454;0.0000030619806;0.00000022378525;0.012915961;1.8217234;0.0033783783;0.050738467;0.0059165045;0.00030898988;28.570336;;;43.703577
25912;25912;entrées et plats composés;soupes;Soupe aux champignons, préemballée à réchauffer;Soup, mushrooms, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.16;0.19638066;1.8541053;0.16720235;0.76392588;3.679085;0.10868783;0.013073986;0.051482392;0.32139894;6.0064108;62.793329;37.385832;2.3778738;24.037395;3.3644119;1.8541053;0.00000010868783;2.3778738;62.793329;0.0000033644119;0.00000016720235;0.013073986;0.76392588;0.003679085;0.051482392;0.0060064108;0.00032139894;37.385832;;;24.037395
25962;25962;entrées et plats composés;soupes;Soupe aux légumes avec fromage, préemballée à réchauffer;Soup, vegetables with cheese, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.03;0.15849617;1.2374501;0.15118687;0.7786932;2.8040851;0.092457156;0.011434646;0.04724309;0.2176034;4.4369613;56.012387;38.083282;1.2013501;22.75216;2.1401076;1.2374501;0.000000092457156;1.2013501;56.012387;0.0000021401076;0.00000015118687;0.011434646;0.7786932;0.0028040851;0.04724309;0.0044369613;0.0002176034;38.083282;;;22.75216
25905;25905;entrées et plats composés;soupes;Soupe aux légumes variés, déshydratée reconstituée;Soup, mixed vegetables, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.72;0.12251495;0.39839119;0.18077253;1.7729686;1.3890065;0.028228837;0.003381929;0.012545713;0.1191062;2.0141449;12.526567;19.652362;1.1825493;39.629228;1.448302;0.39839119;0.000000028228837;1.1825493;12.526567;0.000001448302;0.00000018077253;0.003381929;1.7729686;0.0013890065;0.012545713;0.0020141449;0.0001191062;19.652362;;;39.629228
25903;25903;entrées et plats composés;soupes;Soupe aux légumes variés, préemballée à réchauffer;Soup, mixed vegetables, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.42;0.093465939;0.49805172;0.12418008;0.71516026;1.6892715;0.03607532;0.0035378363;0.013281157;0.1314731;2.1031845;17.342352;28.465877;1.049769;19.962142;1.7503749;0.49805172;0.00000003607532;1.049769;17.342352;0.0000017503749;0.00000012418008;0.0035378363;0.71516026;0.0016892715;0.013281157;0.0021031845;0.0001314731;28.465877;;;19.962142
25964;25964;entrées et plats composés;soupes;Soupe aux légumes verts, déshydratée reconstituée;Soup, green vegetables, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.5;0.10428727;0.33489813;0.17173957;1.7587301;1.1342835;0.019601854;0.0024469393;0.0078719826;0.10349201;1.4879222;5.4807705;11.885811;0.53382365;38.8504;1.0618106;0.33489813;0.000000019601854;0.53382365;5.4807705;0.0000010618106;0.00000017173957;0.0024469393;1.7587301;0.0011342835;0.0078719826;0.0014879222;0.00010349201;11.885811;;;38.8504
25963;25963;entrées et plats composés;soupes;Soupe aux légumes verts, préemballée à réchauffer;Soup, green vegetables, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.01;0.075234211;0.43454456;0.11514511;0.70091854;1.4344919;0.027446421;0.0026026389;0.0086063887;0.11585544;1.576845;10.29499;20.697602;0.40089928;19.183141;1.3637977;0.43454456;0.000000027446421;0.40089928;10.29499;0.0000013637977;0.00000011514511;0.0026026389;0.70091854;0.0014344919;0.0086063887;0.001576845;0.00011585544;20.697602;;;19.183141
25900;25900;entrées et plats composés;soupes;Soupe aux lentilles, préemballée à réchauffer;Soup, lentils, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.59;0.083625092;0.44241178;0.11889421;0.70885053;1.3790299;0.029032034;0.0028209263;0.0092787282;0.1435625;2.3228569;22.600695;23.836238;0.7231748;19.519594;1.6425983;0.44241178;0.000000029032034;0.7231748;22.600695;0.0000016425983;0.00000011889421;0.0028209263;0.70885053;0.0013790299;0.0092787282;0.0023228569;0.0001435625;23.836238;;;19.519594
25925;25925;entrées et plats composés;soupes;Soupe aux poireaux et pommes de terre, déshydratée reconstituée;Soup, leek and potato, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.77;0.11044372;0.34292529;0.1716051;1.7646065;1.0432293;0.025257267;0.0028066554;0.010868381;0.10278145;1.4863668;8.1375127;14.192161;0.74032168;38.822158;0.96966087;0.34292529;0.000000025257267;0.74032168;8.1375127;0.00000096966087;0.0000001716051;0.0028066554;1.7646065;0.0010432293;0.010868381;0.0014863668;0.00010278145;14.192161;;;38.822158
25907;25907;entrées et plats composés;soupes;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;Soup, leek and potato, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.51;0.081392023;0.4425735;0.11501062;0.70679629;1.3434174;0.033103091;0.0029624349;0.011603453;0.11514472;1.5752893;12.952323;23.004464;0.60744317;19.154893;1.2716275;0.4425735;0.000000033103091;0.60744317;12.952323;0.0000012716275;0.00000011501062;0.0029624349;0.70679629;0.0013434174;0.011603453;0.0015752893;0.00011514472;23.004464;;;19.154893
25965;25965;entrées et plats composés;soupes;Soupe aux pois cassés, préemballée à réchauffer;Soup, split peas, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;3.07;0.083625092;0.44241178;0.11889421;0.70885053;1.3790299;0.029032034;0.0028209263;0.0092787282;0.1435625;2.3228569;22.600695;23.836238;0.7231748;19.519594;1.6425983;0.44241178;0.000000029032034;0.7231748;22.600695;0.0000016425983;0.00000011889421;0.0028209263;0.70885053;0.0013790299;0.0092787282;0.0023228569;0.0001435625;23.836238;;;19.519594
25915;25915;entrées et plats composés;soupes;Soupe chorba frik, à base de viande et de frik;Soup, chorba frik, w meat and frik;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.31;0.53680084;4.9732427;0.25202489;1.1250283;7.7589615;0.48411166;0.070504874;0.30786368;0.43501468;16.706485;404.6378;58.699386;1.9532961;37.363081;3.9262216;4.9732427;0.00000048411166;1.9532961;404.6378;0.0000039262216;0.00000025202489;0.070504874;1.1250283;0.0077589615;0.30786368;0.016706485;0.00043501468;58.699386;;;37.363081
25919;25919;entrées et plats composés;soupes;Soupe de poissons et / ou crustacés, déshydratée reconstituée;Soup, fish and/or crustacean, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.79;1.2670578;6.8018607;1.6231409;2.2020133;135.45265;1.3711219;0.19869531;0.52677867;0.54749004;50.208273;32.411055;92.210063;2.1842273;131.35032;31.928694;6.8018607;0.0000013711219;2.1842273;32.411055;0.000031928694;0.0000016231409;0.19869531;2.2020133;0.13545265;0.52677867;0.050208273;0.00054749004;92.210063;;;131.35032
25904;25904;entrées et plats composés;soupes;Soupe de poissons et / ou crustacés, préemballée à réchauffer;Soup, fish and/or crustacean, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.56;1.2382629;6.9029432;1.5668687;1.1443002;135.78269;1.3792666;0.19889458;0.52762831;0.55995207;50.308015;37.231256;101.03969;2.0516694;111.7036;32.237535;6.9029432;0.0000013792666;2.0516694;37.231256;0.000032237535;0.0000015668687;0.19889458;1.1443002;0.13578269;0.52762831;0.050308015;0.00055995207;101.03969;;;111.7036
25967;25967;entrées et plats composés;soupes;Soupe froide type Gaspacho ou Gazpacho;Soup, gazpacho, cold;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;3.07;0.074932804;0.41251066;0.11246235;0.7050848;1.1431427;0.027210369;0.0024331466;0.0078442448;0.11212234;1.21455;6.9629041;20.823527;0.58654468;19.199979;1.6462744;0.41251066;0.000000027210369;0.58654468;6.9629041;0.0000016462744;0.00000011246235;0.0024331466;0.7050848;0.0011431427;0.0078442448;0.00121455;0.00011212234;20.823527;;;19.199979
25924;25924;entrées et plats composés;soupes;Soupe marocaine, déshydratée reconstituée;Soup, Moroccan, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;2.83;0.53627756;4.5947805;0.25876777;1.8879577;7.1261833;0.47288356;0.069828574;0.30604676;0.39172963;16.514465;399.45913;47.07108;1.8084613;47.373379;3.2768426;4.5947805;0.00000047288356;1.8084613;399.45913;0.0000032768426;0.00000025876777;0.069828574;1.8879577;0.0071261833;0.30604676;0.016514465;0.00039172963;47.07108;;;47.373379
25956;25956;entrées et plats composés;soupes;Soupe minestrone, déshydratée reconstituée;Soup, minestrone, dehydrated and reconstituted;mix de consommation FR;0;Ambiant (long);Carton;Cuisson à l'eau;3.02;0.13381205;0.43972469;0.18371943;1.792022;1.3364454;0.040203985;0.0053659717;0.019700896;0.1555034;2.504665;17.368161;19.939977;1.2280431;40.719161;2.411748;0.43972469;0.000000040203985;1.2280431;17.368161;0.000002411748;0.00000018371943;0.0053659717;1.792022;0.0013364454;0.019700896;0.002504665;0.0001555034;19.939977;;;40.719161
25916;25916;entrées et plats composés;soupes;Soupe minestrone, préemballée à réchauffer;Soup, minestrone, prepacked, to be reheated;mix de consommation FR;0;Ambiant (long);Carton;Micro onde ;2.56;0.11763931;0.54555455;0.12872583;0.7152753;2.0468839;0.04286693;0.0046651029;0.017519575;0.16318313;2.7012587;26.979608;48.519857;1.9629987;20.389094;2.0139361;0.54555455;0.00000004286693;1.9629987;26.979608;0.0000020139361;0.00000012872583;0.0046651029;0.7152753;0.0020468839;0.017519575;0.0027012587;0.00016318313;48.519857;;;20.389094
